regional_id,q1_total,q1_mediana_do_rs_anual,q1_total_rs_por_ha,q1_mediana_do_rs_ha_ano,q2_total,q2_mediana_do_rs_anual,q2_total_rs_por_ha,q2_mediana_do_rs_ha_ano
31060,64945.59,12368.05,0.29939052948931894,0.05696394209558789,16132.480000000001,3848.965,0.07662975893599336,0.018220324216254986
31061,421329.96,95293.0,3.034949937331624,0.694456771458126,1176322.76,283994.015,8.434174559585864,2.0473957067290547
31062,,,,,,,,
31064,302952.78,76171.38,3.3144367861362745,0.8343390171333027,343792.85,88129.79500000001,3.838773197257643,0.9838345111637927
31065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31066,155200.40000000002,37849.770000000004,2.2062434253546757,0.5371875148177481,195122.74,49239.3,2.876898148148148,0.722277377189344
31067,8146.320000000001,1496.685,0.1287040050556916,0.023754088292856405,24647.38,5884.1900000000005,0.38916506142040613,0.09340939196269818
31068,75444.67,19899.895,1.1611338207002693,0.3104232412555714,86983.3,21142.13,1.3219145605689884,0.3226202236941193
31070,476115.84,129603.94,2.5602305797834015,0.7066530814330684,605554.08,144546.03,3.141818408218325,0.7693143455988425
31071,101104.28,21256.135,0.5669632022251382,0.12011456841226784,224443.93,47042.104999999996,1.2108084502635312,0.25846156359690936
31072,7087732.309999999,1772944.1999999997,17.21129633541926,4.391973463931059,5628133.649999999,1551945.135,13.147848223984674,3.701386236841481
31073,3723.48,621.47,0.018980400152924685,0.003190139647532387,2521.94,671.685,0.01280647143357691,0.003424547030869939
31074,147222.26,37012.369999999995,0.7521317053233882,0.1909447094957965,123879.74,33758.350000000006,0.628585476742593,0.17265456441813212
31075,21863642.7,5426674.66,24.29099305388902,6.058570540551269,23037647.229999997,5889822.52,24.689339342686374,6.40301610855796
31076,23617.08,5566.445,0.40314567614625657,0.09476531045462512,15247.18,4091.0449999999996,0.26962775645900017,0.0721575983715188
31077,0.0,0.0,0.0,0.0,12035.66,2906.355,0.1612905214349848,0.03894821832996073
31078,0.0,0.0,0.0,0.0,2236.05,575.6400000000001,0.017558993285955476,0.004552477038572065
31079,14413.369999999999,3349.185,0.07726857014195651,0.018170395925484528,941161.5800000001,232260.84000000003,5.007297268538717,1.2434265386513896
31080,34313.92,8223.185,0.5805390224508096,0.1391376695207547,39924.619999999995,9978.880000000001,0.6915868973999202,0.17245461312772117
31081,43352.22000000001,10152.765000000001,1.4307191181809185,0.3352260860787684,30966.760000000002,7818.790000000001,1.046351072816354,0.26377753376593027
31082,637.11,178.53,0.006688889122195509,0.0018818631315937122,5588.12,980.9300000000001,0.05877220475173799,0.010356391493947311
31083,81082.65,18176.925,1.0345737690275987,0.2331636907135863,3118.1,526.55,0.03945264063567579,0.006704802115137631
31084,760146.27,169731.24,1.7416013004508963,0.3975009349473165,327788.61,82079.31,0.7258544476184149,0.18377170921058433
31085,57290.55,14792.130000000001,0.4111270182992465,0.10701666585801067,73920.8,11036.105,0.525367618316596,0.07920812348659831
31086,222667.88,45161.83,0.6436715674088122,0.13366997034948727,315989.15,59352.21,0.8838882066802984,0.16793796161059443
31087,39904.82,11803.634999999998,0.3130477281285302,0.09380722643924319,13447.43,3581.3450000000003,0.10273683647587324,0.027722888450375672
31088,484689.57999999996,126800.15,4.572068747582797,1.1973658392727924,1275606.71,325219.61,11.97426719484835,3.0716480684974465
31089,215.33,0.0,0.0021475231626923576,0.0,627.36,121.05,0.006266331055975069,0.0012201390988811611
31090,186625.55,47672.29,2.573045318553446,0.6571020538824913,1194.09,22.11,0.016914654012323817,0.00031214705217980576
31091,22344.97,5152.120000000001,0.43971446563158,0.10176224060928164,41036.590000000004,12040.245,0.8086346259951132,0.23793563663742656
31092,5366733.4,1316844.3250000002,25.326248678646937,6.230978339492797,5925739.220000001,1451561.4700000002,27.643221701303855,6.845172887622608
31093,243986.63,61858.13500000001,3.1595891014102384,0.8062122970877026,285361.42,69440.605,3.6775274498685495,0.9043061247879035
31094,421514.74,102974.13,2.426277363019415,0.5961730173539924,502482.98000000004,122642.81,2.9221262168669098,0.7146066071720407
31095,142465.94999999998,34918.729999999996,2.7585088874259376,0.6744449789018961,140126.11,32409.22,2.801793733629256,0.6443296922516626
31096,1526.58,362.305,0.033601426307448494,0.007977873266881189,8814.380000000001,2229.755,0.19823632601655275,0.05011267677512906
31097,8808509.760000002,1986053.28,14.270408857250711,3.2398763153338366,10461865.24,2694187.1550000003,16.585521867266557,4.298153269879103
31098,1030.98,0.0,0.014694907282030815,0.0,65659.5,14377.905,0.9572332453748925,0.20934299188361782
31099,5672669.760000001,1493341.12,19.919340969583754,5.260970382593859,6518803.8100000005,1662174.625,23.142915299848053,5.91697955142369
32001,4570892.33,967078.955,6.947721880899471,1.4961010998879223,3421774.27,782476.6799999999,5.049620397562092,1.1797110255329641
32002,14134053.2,3627533.92,6.32548946949151,1.6331915561827703,15588635.5,4046641.5599999996,6.760317107874876,1.765357097412001
32003,3590101.91,866374.805,8.276166952520587,2.016251944458571,3091974.71,781614.9099999999,7.053859601494737,1.807177326906334
32004,7587121.370000001,1907119.83,10.992482534301157,2.7823432467092433,10742943.600000001,2496484.76,15.645739451850107,3.6701472503046753
33001,216302.71000000002,56270.315,0.7767038795208412,0.2094023736519145,312528.76,76970.38,1.0407668663645113,0.26422260199229686
33002,3750370.21,968939.39,4.691076464503314,1.2226904247085792,4184402.51,1030101.2500000001,4.807978028367099,1.1968680106709804
33003,875590.57,208597.175,2.6505417685806307,0.6359547356134763,2291525.29,566086.79,6.669747911633729,1.6585947481674919
33004,3253208.41,819408.9149999999,3.6715234322538417,0.9338423334969501,2995333.74,750430.47,3.247614965771025,0.8195126643500126
33005,34320813.550000004,7713828.789999999,3.3692148384086495,0.7599210803077011,26198949.0,6289330.890000001,2.474945508865903,0.5978875542384283
33006,6671459.82,1471399.48,3.25953661192788,0.7243920961646426,25535169.759999998,6729002.12,11.904369301057097,3.170958186556933
33007,4167923.21,1252227.28,12.32183769641247,3.715687571941359,6922764.8,1711992.33,19.74598549306742,4.9084235507227145
33008,882401.0,188573.47999999998,0.9696234801575746,0.21131806000147096,466270.17000000004,47220.259999999995,0.483468097151887,0.049428110219725194
33009,15041732.209999999,3653268.6699999995,15.951815169023105,3.9040480488050506,13940148.11,3510145.705,14.207837985484513,3.5942182961976865
35011,17866529.59,4508783.295,6.03820509484223,1.5471302631723358,19382881.84,4746227.68,6.267266562055306,1.5657212432232401
35012,2217470.95,531775.585,3.7657717852964008,0.9250305717409151,3844576.25,912787.165,6.15592170469775,1.5099732159189823
35013,8440257.79,2089736.37,7.532763208038033,1.9002404306421457,10821915.09,2752157.575,9.117521997816226,2.3790000134028952
35014,8761417.11,2175559.985,4.70269755381195,1.1805563287749732,11007954.22,2727004.185,5.724668817586789,1.4390156989446452
35015,13675532.43,3378391.8049999997,4.966769314078635,1.2463145658829444,14747185.05,3909184.8600000003,5.220153799156687,1.3919380402743864
35016,78603345.35000001,18968623.465,6.492431217022992,1.5711897876894172,86264385.79,21154795.265,6.958841327930463,1.7214697515050092
35021,7894359.590000001,1886117.2400000002,26.252488585310054,6.336846922346584,7385964.109999999,1796261.6749999998,23.922073483162805,5.891868167582714
35022,80393.95999999999,19122.120000000003,0.3949631536541749,0.0947621325559688,131963.16999999998,32191.11,0.6360437161103747,0.15708724785905365
35023,635344.29,151903.945,2.307498356571354,0.5587211380274271,393248.66000000003,99738.3,1.3754954948652658,0.3555715061729996
35031,3550006.4899999998,866119.625,11.25653270888757,2.759007554920742,3986696.9,969066.4199999999,12.142162425571444,2.991771459475002
35032,556916.92,141507.7,3.8629986057835706,1.001989117985581,19880.230000000003,3828.735,0.13318302405037852,0.025847241071094165
35033,883136.1499999999,231077.13999999998,5.644629480492918,1.4797820601814868,847277.6299999999,198138.385,5.325909445205737,1.2484717493515722
35034,3415906.17,867202.065,8.734970170894055,2.254898928634753,3223315.33,818659.975,7.940197734198138,2.049282811187886
35041,12882022.700000001,3189831.21,7.046241190846576,1.7589434796779382,13198438.339999998,3384505.6149999998,6.955511783346006,1.8060749965850418
35051,2010533.4,468619.505,6.9541679349179555,1.640042043785009,3488990.8200000003,919041.775,11.780962063784168,3.130109566091686
35052,265972.26,63413.345,1.798422227030536,0.43115553774972326,351280.69,90116.08,2.3566237312241296,0.605249760523449
35061,861907.92,229358.055,2.875489736207351,0.7756000843306725,796795.47,199324.09,2.588654009220183,0.6489074324190149
35062,9672969.239999998,2237283.02,15.017829929871027,3.5094826859128423,9542089.530000001,2367913.22,14.38331046676736,3.590495308093773
35063,8303870.34,1633483.79,26.829432515040097,5.296725282042244,6094137.39,1564959.29,18.867590489016855,4.940210379576458
35064,387464.03,100296.775,1.108814188415751,0.29087467760931784,178594.59,45027.115000000005,0.4938190289221921,0.12639826256282982
35065,175928.57999999996,45000.595,1.0494489945657035,0.27053923062664514,210863.81999999998,48583.770000000004,1.2247277141463186,0.2858538798075696
35071,3871732.9799999995,1003840.47,8.34747236541683,2.182948587512855,4679378.57,1157534.6800000002,9.639319163575015,2.404075957612281
35072,28233489.509999998,7119332.105,8.967220019424987,2.2868412676842675,21071381.9,5306012.6049999995,6.34490021815751,1.6456041862102366
35073,88366.52,24329.14,0.11181332752965947,0.03113001775055552,160444.5,28948.215,0.19209135936383195,0.0352220548507435
35074,194046.55000000002,27225.714999999997,1.4480005223490786,0.20513009519280884,522985.41,140170.71999999997,3.786895455598679,1.0325119886354457
35081,5584607.45,1402878.125,13.271563231502276,3.3809308117359573,4856583.83,1211363.315,11.188248751955289,2.810447648279954
35082,341491.02,75320.20999999999,2.1163169539107964,0.47027412065118546,416981.21,105693.89,2.4903916123175422,0.6424389108852162
35083,310609.03,60588.12000000001,2.494831607778251,0.4926069466307042,484845.48000000004,124534.955,3.812877319911922,0.9817711935667719
35091,202869.49,47732.6,1.4792875164065917,0.34949628105008834,228883.00999999998,57041.11,1.6369365058931227,0.41068589168333797
35092,2107577.81,525443.325,8.5952015872498,2.164820511141469,2209558.99,564332.3099999999,8.840393015895879,2.262871819974318
35093,8486576.22,2182235.255,21.942858893675115,5.686086929924668,7963547.340000001,1995862.2350000003,20.18418057301594,5.0716088538979935
35094,2662931.6500000004,719041.22,11.02996620096344,3.003451745620471,3269514.0700000003,847444.99,13.233416590775708,3.47996424138916
35095,532654.66,101787.1,4.130514749216787,0.7902263390463962,48023.91,6883.089999999999,0.373357926407364,0.05358663062753374
35101,2121854.2600000002,525513.465,6.242528780269666,1.5713020102949509,1844627.6600000001,477214.995,5.234218723841359,1.370325674744099
35102,701120.89,16679.879999999997,1.9079936592600657,0.046224885129779784,4316072.37,1078832.27,11.281106476072484,2.854218531092859
35103,7102392.5600000005,1701868.9,12.15226719137651,2.923630313872367,7814090.100000001,1928036.835,12.885055058488309,3.235599522867503
35104,5822178.57,1529534.145,22.20053295659933,5.907731107065754,6715743.35,1708318.46,24.598080536519436,6.344506560616931
35111,653748.68,156067.13,4.857190365097999,1.1666221730036015,410818.28,99592.905,2.990183202439788,0.7328930215370085
35112,4349761.83,1108436.245,10.643598149135986,2.7199798202421315,4933414.819999999,1251212.18,11.794357975165315,3.008356704536574
35113,428.78999999999996,74.33,0.007226716553746586,0.0012647879915997748,53030.560000000005,125.05,0.8827833266746572,0.0020967823068797262
35114,136103.08,26824.309999999998,1.3825993498577813,0.2737689899033678,59621.67,15484.48,0.5963240383268988,0.15581569357141858
35115,103894.0,27430.935,1.5189625427644082,0.39883231912103506,126742.31,30550.82,1.8911399752309046,0.4524243335744487
35121,2975799.37,740083.8,10.44532287560593,2.603456140929617,2176555.26,535488.05,7.6281766089208665,1.8793275663076519
35131,405000.57,91367.07,0.9271290630515552,0.21123256784120165,395969.00999999995,87616.23,0.8674894074758901,0.1938290242985909
35132,20103392.259999998,4914043.654999999,22.14259214059605,5.5396442860128134,19083624.42,4643001.79,19.953371949925295,4.971010665866565
35133,99461.62,24775.120000000003,0.7156747927699746,0.17900220363754177,147521.64,34655.11,1.0276315001219045,0.2441066048466775
35141,4105484.0,1023148.385,12.567602977910564,3.181862811789532,4498030.92,1047755.935,13.409585551852228,3.1533134376934844
35142,1435921.83,362875.06999999995,5.07514819815362,1.2980459111164961,1910802.0999999999,508381.605,6.593156002429127,1.765543699803748
35143,1428291.92,359425.845,6.566466923816048,1.6566846791013494,1299265.6,319972.885,5.959332544422123,1.4686473078034508
35151,6218610.850000001,1490537.565,19.684069276812878,4.733093124896511,6646539.16,1765071.435,20.451581930465338,5.467160013935289
35152,16024.140000000001,3460.1800000000003,0.3385834724364528,0.07314153526755005,11731.21,22.11,0.243113731504124,0.0004652679867847899
35153,889374.76,207019.7,8.530763608460026,1.9864373778616002,781459.35,184031.79499999998,7.515405218261028,1.771490520447745
35154,50062.31,8966.295,0.42864135693063793,0.0770613304853491,2384.5,427.52,0.020194620413970663,0.0036576121829148306
35155,17723052.27,4434151.48,24.71810215241971,6.2625671464646135,29331184.660000004,7103367.465,39.30192610517966,9.644374392039623
35156,19613.65,3730.23,0.19091497542220276,0.03706937339342061,0.0,0.0,0.0,0.0
35157,399056.24,92179.795,2.0072544729310335,0.46749354090608075,1180252.14,282115.75,5.783565149213505,1.4011255170966392
35161,1204800.31,329561.87,2.4143569030991054,0.66442262402889,259524.38000000003,65268.32,0.4990824668319222,0.12753894862141688
35162,2012955.6500000001,501996.15499999997,7.116966366024488,1.7774561572295897,2218219.1399999997,571595.4650000001,7.852603493319927,2.0269400571978413
35163,15213050.51,3788526.6550000003,8.968087150441477,2.271152870807092,16840623.69,4353038.195,9.46622032992266,2.485188399257223
35171,6039025.03,1463869.165,5.597769642398642,1.3829944619914358,7882140.43,1947107.175,7.008801686990822,1.7551976526392934
35172,655338.6000000001,166965.97,1.3605043098437164,0.34924240690459263,754397.5800000001,180116.04499999998,1.5353693324052706,0.3694258343753383
35173,741046.97,142845.755,2.287245540771194,0.4503467525237008,1151679.11,299932.98,3.3300537525589573,0.894915193508765
35174,5590905.17,1455409.115,9.11534369390447,2.3838647466915353,5917489.029999999,1532365.785,9.28347159338711,2.4355011687472663
41001,1273324.2,329876.62,4.36537864217466,1.1388885625430472,1018951.01,241758.59500000003,3.3679432082606167,0.8018294048222149
41002,13770775.91,3507262.2600000002,3.854848608441671,0.9915519991555284,14320894.23,3500693.84,3.8375618185369995,0.9483330066773681
41003,9090188.809999999,2278278.045,14.468279965747971,3.6837685579505646,8245129.15,1865781.625,12.72744121465277,2.940626318880436
41004,0.0,0.0,0.0,0.0,5791.71,0.0,0.03268717618773492,0.0
41005,3823453.38,968257.9199999999,8.281376109232758,2.1049613248171566,4577130.14,1122154.805,9.994694119085676,2.4556513097106905
41006,436173.93,84844.885,2.4651787107056866,0.4842869829038844,1227215.6400000001,314159.135,6.851474957709208,1.76293976361835
41007,2153940.7,525219.885,8.071456087297038,1.993340344760457,4123792.34,978300.73,15.281398444361272,3.63392939680606
41008,5568837.3100000005,1314590.695,15.517441428237053,3.6867351085618854,6870986.830000001,1697193.85,19.032360975690832,4.729104823539755
41009,1527703.89,349949.065,3.7419785137448835,0.8578078934133436,3377216.47,759753.085,8.317160944110883,1.8725939084660488
41010,332377.51,79511.64,0.6076204674460481,0.14580416081008987,11354.2,1695.135,0.020360434673456947,0.00306880311152028
41011,364659.36,66141.345,1.074854272778721,0.19407499083199037,316405.09,52778.439999999995,0.969488238556454,0.16071403418458424
41012,3388619.5599999996,851963.1299999999,12.156133850867059,3.0763189405448124,885431.3600000001,149384.565,3.189329990670802,0.5404300437436648
41013,957.38,0.0,0.006086099703762094,0.0,736991.1599999999,97869.575,4.4976605781729635,0.6036484709904448
41014,103301.2,19023.22,0.3733800806028952,0.06896807746647496,1153475.94,320408.02,4.147463432524558,1.1577232584295492
41015,8234093.350000001,2023218.48,10.081275351353073,2.5156201422626845,9133091.27,2151855.27,10.659002022540886,2.5529591529996867
41016,7599803.62,1957054.295,20.063528104185202,5.251950775795775,7977931.36,2021828.24,20.4277924837982,5.220160161964122
41017,13639578.44,3477620.37,14.345053842942047,3.6854126537160354,12119040.87,3077908.3600000003,12.365131721521724,3.1790439251814946
41018,717953.5800000001,210990.735,3.127683883109415,0.9176534579672274,1113067.73,275686.005,5.038146952853419,1.2385791299262727
41019,27002.250000000004,3822.0600000000004,0.09251591483763098,0.013145420188089844,18991.71,4556.165,0.06545682961043078,0.015778482662653196
41020,357092.42000000004,83255.78,0.9103044779467624,0.21492786420928145,1428231.4600000002,372583.585,3.5253919388241224,0.9346324521929235
41021,148523.66,27960.91,0.794630863147307,0.15243493349053083,257254.15000000002,62752.659999999996,1.3469015220134348,0.3307879781672721
41022,1098508.55,266159.28500000003,8.059017445784548,1.9269450981462275,1233086.26,309368.515,9.797129077878948,2.3902020126937376
42001,2531331.3400000003,600798.8200000001,10.90907709479872,2.608558524459149,3003951.17,699829.8500000001,12.864336302513811,3.0039012033272328
42002,7448114.699999999,2001793.185,20.81601170463406,5.679386615526626,8232564.9799999995,2070160.775,22.100074306131596,5.616720433925401
42003,1750187.5,519292.895,8.762986606584054,2.6081516113138727,1816427.92,439840.08,8.948582013449268,2.181904846279563
42004,1172996.57,287295.49,3.999961023283729,1.003598216325771,1067798.77,252394.965,3.525019047933448,0.8439275117241981
42005,6596124.65,1656406.0699999998,9.657095620422995,2.5244227648527318,4016743.21,964759.9650000001,5.371988458246403,1.3509512882230132
42006,5885371.07,1262665.81,7.633494817722081,1.6929667221724878,4050760.25,957954.425,4.937037468128568,1.1842465242487348
42007,11346201.94,2798778.0,9.680431934447936,2.4730783057562435,12184923.130000003,2865470.8500000006,9.759884602753774,2.389762888520751
42008,1080196.0599999998,289785.57499999995,5.661375254846671,1.524920687160407,2751062.92,694270.2150000001,14.152941491195127,3.609440767687885
42009,481233.77,125258.58,1.646932819986311,0.4300849437792691,91577.62,22560.64,0.3069808961607954,0.07693281310597302
42010,1783121.7,456293.495,12.433126477335323,3.2068213425396017,2746394.74,690449.345,19.01211269945658,4.789573729556305
42011,19075788.56,4793493.575,18.934424149301314,4.933318508666282,12337023.93,3045862.41,11.485960221432721,2.86573378164875
42012,750690.07,193339.47499999998,1.9965692438628686,0.5164270814139338,2495510.13,504265.83,6.5134644025150665,1.3260278473303204
42013,4703268.75,1373427.1549999998,16.228240804637363,4.737547582394029,5176859.7,1244931.46,18.00340011615412,4.325130581616147
42014,1262675.32,282677.59500000003,6.352316298912333,1.4302438605520218,1058289.45,243598.08000000002,5.128688325975178,1.209894292218356
42015,6415793.010000001,1567455.63,14.913443010492747,3.7226615960394356,6606563.85,1650767.5499999998,14.783025920671646,3.7484756314186534
42016,6786969.239999999,1620619.3849999998,18.667828971435643,4.5165523609823595,7525578.41,1920662.065,20.084651728214833,5.187367204705753
43001,2648344.42,674075.61,6.042061745125685,1.5475973567369303,2916932.0200000005,697755.9750000001,6.645052134234549,1.5980894339987515
43002,2034.8899999999999,548.165,0.015986879836587184,0.004298107334988914,2371.91,662.145,0.019394194603434178,0.005390416482109368
43003,4060614.5,1024733.345,8.54405730806134,2.152853539193659,3860059.1399999997,938287.095,8.485847186742935,2.0555336241075777
43004,932631.3800000001,253880.15500000003,6.107165692058857,1.6760081779426397,1898754.8699999999,511115.94499999995,11.532837723747107,3.1426441246180445
43005,23117.170000000002,2501.3599999999997,0.1030066748654333,0.01130256799080371,0.0,0.0,0.0,0.0
43006,8036.01,2116.415,0.0350612786268701,0.009330283797503686,1679.85,121.05,0.007046232445764332,0.0005114090046852754
43007,310432.87,73500.22499999999,0.38216811893230773,0.09155731352914942,7091.65,1730.62,0.00843047722755328,0.0020785267089486626
43008,1131389.22,294625.11,1.4747568596269405,0.38654412395905746,321407.97000000003,78928.515,0.40797443305145636,0.10077140820194089
43009,244186.25,65033.17,0.5972441330055888,0.1599820696227842,604108.5599999999,141238.69,1.4478162274867885,0.3410408677605472
43010,19667637.439999998,5009649.005,8.344518299686078,2.143743151856155,19624147.4,4832896.8149999995,8.217046390958302,2.0275720628273817
43011,217070.52000000002,55740.32,0.7447592841654544,0.19090485546442904,83168.72000000002,16964.565000000002,0.3000044007575075,0.06105427006175364
43012,3052.13,99.665,0.019518516860543195,0.0006368614771173337,10050.33,2072.9449999999997,0.06646428240771357,0.01363732265759613
43013,128530.6,31866.79,0.553386262066115,0.13730006168729264,168500.94,37570.905,0.7337484976746617,0.16392827816606725
43014,1736695.35,444713.475,7.482756265807241,1.9152145672198024,1753911.9800000002,407554.515,7.8854793793807305,1.8230275575992283
43015,87334.59000000001,21647.065000000002,0.4585455738737793,0.11356695898841629,161151.89,33643.53,0.8896587151303695,0.1843259031083434
43016,17345.29,3805.0,0.07272963226969685,0.015963475304213017,8590.27,1362.075,0.036958525147356196,0.005845774408719594
43017,1465849.4200000002,353174.52,3.58055218470317,0.8688172616304228,2454397.75,585824.86,5.823104416917956,1.402412878135945
43018,16706.780000000002,1986.51,0.1244721764850508,0.014874553701830426,3087.7400000000002,556.915,0.023095576465660392,0.004170072993235869
43019,39650.05,8450.475,0.3310433069222613,0.0705734735653768,59874.009999999995,15300.09,0.5110535345430957,0.13047167861575967
43020,10643.4,946.21,0.06374171293052336,0.005672391914729176,7223.61,1720.74,0.04434791417257574,0.010555280942802413
43021,1051261.5399999998,257379.19499999995,1.1873120679276223,0.2915554512058306,1416434.9000000001,371444.7,1.6057295380523813,0.4216263687931795
43022,9737.430000000002,217.35,0.05109795134443023,0.0011405617010558132,1522.54,351.31,0.008067206409088019,0.0018625413845243931
43023,5087668.77,1236395.575,8.630949890409656,2.1232969623464584,3805841.6,961788.8999999999,5.986305481016362,1.540585573541994
43024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43025,128994.03,25926.010000000002,0.42263055465455723,0.08548426229215822,153976.16999999998,42185.715,0.47548310692923157,0.1329168672403376
43026,6636.919999999999,1191.2649999999999,0.036116933860101647,0.006528169118295627,115279.23999999999,3326.96,0.5988531948051947,0.017537091763180575
43027,2031.87,445.885,0.009800457255310528,0.0021541709309639656,4036.71,966.4649999999999,0.019908906632997797,0.00476612237248512
43028,1240063.14,331700.915,3.5633486300484187,0.9587368254772756,93707.15,5538.145,0.2640471078199319,0.015714206433208096
43029,5177.41,921.9650000000001,0.023282338392355256,0.00419578831622371,8526.220000000001,2265.38,0.037305709910304095,0.0100032551376165
43030,1373.5700000000002,0.0,0.01083077723720835,0.0,947.32,0.0,0.007163641863278887,0.0
50001,1111499.21,269100.605,0.7496686415036818,0.1824270768875516,43671225.010000005,11197640.335,28.094271753472125,7.322757126320727
50002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50003,5578756.569999999,1386646.875,6.796109724379472,1.7176997968114733,8765014.92,2295771.96,10.209804330859999,2.7171654132804473
50004,9000.8,2372.505,0.0324787373389288,0.008700814231573118,41567.24,7830.5650000000005,0.14356501436781607,0.027198319753643292
51001,925.63,220.715,0.008883375880535135,0.002137708910585928,836238.8500000001,233245.72500000003,7.647500182902294,2.1508868312920457
51002,18139629.950000003,4569261.1899999995,18.6264317436195,4.7672370196982445,11463321.72,2651035.94,11.147057407241737,2.6194296652226856
51003,29249.250000000004,8288.87,0.3369069421887419,0.09778236877139432,30850.589999999997,6613.139999999999,0.3300410805028082,0.07356717858958156
51004,50416.03,12914.130000000001,0.5152642444682917,0.13307820578609253,43262.08,10801.21,0.42209378109938145,0.1064338490405713
51005,553275.25,131440.575,4.5247695805425385,1.0848444934426098,397364.43999999994,84841.535,3.1124339312289493,0.6715085853539848
51006,288460.65,74278.115,3.060006046590572,0.8055831642589608,246567.83,54262.119999999995,2.415247923360238,0.551780741752175
51007,3510.42,322.655,0.014777915763329054,0.0014185864572053713,165277.25,46383.520000000004,0.6435779369962229,0.18517152903189116
51008,50454.51,11717.915,0.3192494985478452,0.07725378297464755,90496.69,21895.4,0.525364662854489,0.1315161200839265
51009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51010,735106.02,187526.005,10.978121891847493,2.7974719006996143,720555.21,172503.91999999998,10.502342404057776,2.511089159226737
51011,1928646.75,459657.785,10.051474382025985,2.406837435350936,2189478.9,579913.61,10.950022505401297,2.9191455181268022
51012,4772.599999999999,1037.06,0.04145652910365435,0.009087149330408953,3122.0099999999998,617.9399999999999,0.02579832418853705,0.005199597829760964
51013,1506451.5899999999,383078.48,2.9714924610626308,0.7608520149601514,1463108.65,375694.89499999996,2.693831253118481,0.7119443651337246
51014,3685839.13,849274.14,8.984767473039646,2.1295157957201702,4748701.64,1168981.98,10.449314975651939,2.7319590663282622
51015,443690.27,99843.01500000001,4.335622557066917,0.9863577703767974,866591.86,218886.49,8.025484904611965,2.066491781358117
51016,1510.73,449.43,0.02887536076759877,0.008596944878424516,5171.37,1018.935,0.09568637246738829,0.01890981445821534
52001,46457123.07,11530177.57,25.128747135924325,6.391538215553359,54664027.56,13440111.56,27.885897417454185,6.9893894985586815
52002,190275.87,1442.45,0.21285106701911427,0.0016458307973855782,15579.89,3591.665,0.01592334053193327,0.003818847119165387
52003,10471.06,2755.9849999999997,0.04039776388026188,0.010748543464595287,170739.47,9406.03,0.6163190040103815,0.03451867611565
52004,3345.56,790.065,0.003894569701710763,0.0009520132916437619,33642.840000000004,9296.195,0.0355824387354705,0.01002434635645837
52005,100525.68,30053.615,0.3351738624504453,0.1026369650288129,80071.15,16091.355,0.2468657411261257,0.05006872709648335
52006,2260.3500000000004,408.175,0.04867562504037729,0.008899721629886474,6383.129999999999,1515.175,0.13621121591054583,0.03257059895120622
52007,14755.380000000001,3709.175,0.14325750735444034,0.03641858725717674,30931.01,6730.57,0.2891072830597824,0.06325863719726754
52008,118627.01,29799.18,0.8458133217351624,0.2123815300882727,107416.90999999999,27302.765,0.790329988080698,0.20041698875637926
52009,28561.980000000003,4341.495,0.24447679942480038,0.03716574554334591,9050.96,1819.2949999999998,0.07977506698632068,0.015963082230688676
52010,18307.449999999997,3740.43,0.15934347610385313,0.0326673372005231,26961.34,1485.295,0.2292436017345464,0.012831823997126054
52011,2793290.39,534027.7250000001,5.516586332611822,1.071525046673434,9026454.020000001,2258837.5700000003,16.886901280391527,4.330717901857874
52012,2812.6000000000004,506.20500000000004,0.013972805540237767,0.0025269660621674286,242.1,0.0,0.0012095263313033008,0.0
52013,158431.9,39093.96,0.940762315329438,0.2335374043107879,77351.91,18339.370000000003,0.4645565051319164,0.1104044967940321
52014,12003.35,1437.005,0.09346656388214042,0.011222090391750608,14025.04,3318.615,0.10728495261116679,0.025499317203559222
52015,247773.12,41141.235,0.5601873824338012,0.09638057521352072,783607.1600000001,100626.655,1.62159952486492,0.21391370788525682
52016,33509.299999999996,7880.43,0.14952433223563846,0.03564421512138154,57210.04000000001,8379.585000000001,0.23909843944599082,0.035820252774764264
52017,422012.43,87445.89499999999,1.6872600822814923,0.3538321057109661,238428.19,57814.495,0.924746015801048,0.22704243112477648
52018,2968.0399999999995,590.285,0.016910656190709517,0.0034894176610722836,18687.989999999998,1635.8000000000002,0.09944334472079434,0.009043755023328385
53001,18237388.76,4494624.545,6.000238451506263,1.5257420493047618,26309231.79,6631259.835,8.502413867321629,2.1834976042072527
