regional_id,inter_100k_ha_q1,inter_10k_vei_q1,obitos_100k_ha_q1,obitos_10k_vei_q1,inter_100k_ha_q2,inter_10k_vei_q2,obitos_100k_ha_q2,obitos_10k_vei_q2,inter_100k_ha_q1_norm,inter_10k_vei_q1_norm,obitos_100k_ha_q1_norm,obitos_10k_vei_q1_norm,inter_100k_ha_q2_norm,inter_10k_vei_q2_norm,obitos_100k_ha_q2_norm,obitos_10k_vei_q2_norm,max_100k_ha_q1,max_10k_vei_q1,max_100k_ha_q2,max_10k_vei_q2,rank_100k_ha_q1,rank_10k_vei_q1,rank_100k_ha_q2,rank_10k_vei_q2
25007,1.512366694013789,0.7006088239294636,28.231986790379754,13.444439098078536,0.33647152162589433,0.12858326174089346,26.07496544240429,9.91792113815762,0.0026440460180645,0.003333073828660633,0.5398533299070729,0.3573945096509158,0.0005529990098782534,0.0006845382947267887,0.5883821315920966,0.31460137594570187,0.5398533299070729,0.3573945096509158,0.5883821315920966,0.31460137594570187,321.0,362.0,354.0,379.0
25008,1.699950609990597,0.5719661313573708,29.335494725925997,9.79119934228839,10.733761406070135,3.062425207134316,25.276094663080343,7.257496708451523,0.002971995918081872,0.0027210695586378413,0.5638073086368484,0.24792707462210953,0.017641194122888844,0.016303423172172916,0.5675838619864696,0.22162061980135725,0.5638073086368484,0.24792707462210953,0.5675838619864696,0.22162061980135725,335.0,294.0,345.0,291.0
25009,256.4448515578978,85.18973373620817,29.549034158712697,9.924805074341052,163.98733290352453,48.59233164037299,24.3449873386729,7.026088569306252,0.4483383502814823,0.40528132431188213,0.5684426346423735,0.2519305011067169,0.2695171118495207,0.25869083881950355,0.543342868741995,0.21353299907609574,0.5684426346423735,0.40528132431188213,0.543342868741995,0.25869083881950355,340.0,387.0,332.0,319.0
25010,100.59690411097634,33.37714043976109,33.171501627115546,11.280403080493153,112.96555773259428,32.095804592314124,28.29051432350974,8.217250519347168,0.17587192629740514,0.1587882845256578,0.6470759692041882,0.2925502924654526,0.1856616015364485,0.17086833111902267,0.6460630283607475,0.2551636267189985,0.6470759692041882,0.2925502924654526,0.6460630283607475,0.2551636267189985,386.0,328.0,384.0,314.0
25011,0.0,0.0,30.481132956220062,34.89001260598551,0.29236688535709693,0.21624426952685755,22.608574223263037,18.938190982878893,0.0,0.0,0.588675814713243,1.0,0.00048051198313129657,0.0011512189184051302,0.49813607303017393,0.6298561531245704,0.588675814713243,1.0,0.49813607303017393,0.6298561531245704,359.0,449.5,304.0,445.0
25012,5.576773328649402,3.5489026787717624,23.974852639570074,14.571808362844152,0.0,0.0,19.444852196396862,9.164029311229946,0.009749781829782428,0.016883536482932848,0.4474432097679575,0.3911755451136461,0.0,0.0,0.4157698814319442,0.2882531619780079,0.4474432097679575,0.3911755451136461,0.4157698814319442,0.2882531619780079,247.0,381.0,216.0,351.0
25013,23.975121590700464,8.543626206810215,35.60211362402037,13.18903049662488,65.92913895233153,20.135501551083934,24.733471801598157,7.613884301044825,0.041915313941663555,0.04064541572865663,0.6998375545074914,0.34974132334111685,0.10835611996697231,0.10719530449478416,0.5534569007064064,0.23407622179845985,0.6998375545074914,0.34974132334111685,0.5534569007064064,0.23407622179845985,410.0,356.0,337.0,299.0
25014,0.0,0.0,27.810479495061077,13.193210408663127,0.49336679307454734,0.19804921884547363,21.4431442081346,8.314182839624232,0.0,0.0,0.5307036206378679,0.3498665722380029,0.0008108601487539298,0.0010543539859304792,0.4677945856601595,0.2585513720477327,0.5307036206378679,0.3498665722380029,0.4677945856601595,0.2585513720477327,317.0,357.0,270.0,318.0
25015,,,27.627867391626765,17.623748039791614,,,23.9600698658668,12.140121544007354,,,0.5267396378693164,0.48262533506202676,,,0.5333217018868088,0.39226637997026786,0.5267396378693164,0.48262533506202676,0.5333217018868088,0.39226637997026786,314.0,421.0,327.0,413.0
25016,276.6279483623025,88.62423773004795,23.440076087299246,7.412861182322299,217.50464126789035,58.443390309250276,18.715552008109263,5.071704708572227,0.4836241291531837,0.4216206209140761,0.4358347511917743,0.17666140485872203,0.3574740907755074,0.311134887999368,0.3967828533267527,0.14522807481728936,0.4836241291531837,0.4216206209140761,0.3967828533267527,0.311134887999368,280.0,395.0,201.0,375.0
26001,0.0,0.0,26.983727642957724,8.98530066740563,0.26279125743290466,0.07589248763232512,23.779222053638932,6.865060421791558,0.0,0.0,0.5127572193097406,0.22377873869843867,0.00043190372980996325,0.0004040285909925989,0.5286134040573576,0.2079051305490828,0.5127572193097406,0.22377873869843867,0.5286134040573576,0.2079051305490828,306.0,273.0,326.0,277.0
26002,0.0,0.0,24.352373452922414,12.254399231555938,0.34947145940709606,0.1493008201786316,20.085829889612377,8.763077948554134,0.0,0.0,0.45563809921260207,0.32173558210207875,0.0005743647191862657,0.0007948322935868407,0.43245746998784407,0.2742400742682319,0.45563809921260207,0.32173558210207875,0.43245746998784407,0.2742400742682319,256.0,341.0,238.0,334.0
26003,18.27225332753834,6.167318290713277,23.587630598940304,8.11418350986779,33.92858603728635,9.99123444698332,19.849577642056605,5.818481667889792,0.03194508239501278,0.029340377234338143,0.4390377346225936,0.19767616475865982,0.055762444305909285,0.053190302516477356,0.4263067406499173,0.1713276270440716,0.4390377346225936,0.19767616475865982,0.4263067406499173,0.1713276270440716,238.0,248.0,225.0,234.0
26004,0.232378631589516,0.10656180453364063,29.9688864659137,13.637675655908751,0.18348941372106267,0.07155938002629786,25.097675781438806,9.619451935558113,0.0004062637705323173,0.0005069567349064483,0.5775564188865816,0.36318474291057057,0.00030156924907216254,0.00038096044004248,0.5629388003580352,0.30416999821753704,0.5775564188865816,0.36318474291057057,0.5629388003580352,0.30416999821753704,348.0,367.0,341.0,367.0
26005,0.0,0.0,23.745452391418432,8.387970841692871,0.1581432714782284,0.04832458658316178,16.492597759675437,5.248934598776704,0.0,0.0,0.44246359114644795,0.20588006019442215,0.0002599122568346298,0.0002572654453242427,0.33890916088925205,0.15142218768837432,0.44246359114644795,0.20588006019442215,0.33890916088925205,0.15142218768837432,241.0,258.0,147.0,198.0
26006,0.0,0.0,19.900041164776038,8.96170675828138,0.16579898531020992,0.06173792251890723,17.696019015059278,6.7449553055506835,0.0,0.0,0.3589907897618027,0.22307175944528648,0.0002724946059990983,0.0003286739784703,0.3702397344518454,0.20370750538815516,0.3589907897618027,0.22307175944528648,0.3702397344518454,0.20370750538815516,162.0,270.0,175.0,274.0
26007,193.90840580699717,75.27026951324113,36.647200235956014,14.27523693389097,184.33669041929537,65.05350272549757,32.16021704193841,11.372882335931159,0.3390069024083861,0.35809050189192987,0.7225233745788147,0.3822889360212979,0.30296176863206914,0.34632512209444266,0.7468091346329242,0.36545168043813586,0.7225233745788147,0.3822889360212979,0.7468091346329242,0.36545168043813586,414.0,376.0,415.0,404.0
26008,141.72173101120163,93.65019084226043,17.17358841331671,11.414484883952609,117.98527986758488,67.71764330179138,14.207933027844586,8.1023951046639,0.24776979024768142,0.4455310716680869,0.29980735381862045,0.2965679841829152,0.19391163517109333,0.3605081986653539,0.27942886159567004,0.2511494765009815,0.29980735381862045,0.4455310716680869,0.27942886159567004,0.3605081986653539,98.0,406.0,84.0,403.0
26009,274.0427505064389,91.77774551175996,28.669152547064815,9.615867354139867,368.42498705895724,105.85966116390286,24.934311499171972,7.184885656388681,0.4791044699172585,0.43662310717559677,0.5493429392698153,0.24267334250920886,0.6055152961341507,0.5635647358169917,0.5586856789841497,0.2190828929447499,0.5493429392698153,0.43662310717559677,0.6055152961341507,0.5635647358169917,324.0,401.0,362.0,442.0
26010,106.78558779995208,36.00829745728034,12.734645114290494,4.295103524530819,81.97605222733348,25.404841020373524,9.032640633666055,2.798001761484152,0.18669150102730714,0.17130574119285089,0.20345068075589443,0.08323941324184962,0.13472960652475818,0.13524766998783416,0.14469226928575377,0.06576307783888277,0.20345068075589443,0.17130574119285089,0.14469226928575377,0.13524766998783416,25.0,220.0,14.0,174.0
26011,30.752402561354835,12.207257490389871,26.334488709330017,10.514667953165857,83.39450490696026,29.414092141302465,20.08641611046884,7.076885937648168,0.053763923696619996,0.058074761651926245,0.4986641121324352,0.2696054364189472,0.13706086749924534,0.1565917072154987,0.4324727320048519,0.2153083465228548,0.4986641121324352,0.2696054364189472,0.4324727320048519,0.2153083465228548,291.0,309.0,239.0,287.0
26012,14.552866680088078,5.15338224713132,33.96145780734399,12.358624569836984,10.611045535532433,3.3178108063884597,27.519191026755678,8.48824903387478,0.025442539398159745,0.024516681649340812,0.6642236424823872,0.32485864032144496,0.01743950764857513,0.01766301866107481,0.6259819460453223,0.26463491502676495,0.6642236424823872,0.32485864032144496,0.6259819460453223,0.26463491502676495,399.0,344.0,370.0,325.0
27001,56.94394904645111,23.161451271374197,15.206545456760987,6.23827817925909,45.52103062161523,15.622279427874206,12.183911287495343,4.164764699300355,0.09955417712191704,0.1101882026455724,0.2571085171142279,0.14146563420885616,0.07481490481200236,0.08316827847198219,0.2267342945480955,0.11353088887279948,0.2571085171142279,0.14146563420885616,0.2267342945480955,0.11353088887279948,56.0,174.0,46.0,142.0
27002,0.0,0.0,19.99071901017973,20.278124989341507,0.0,0.0,22.016010520096973,16.139472810200616,0.0,0.0,0.36095914459650236,0.5621623640255058,0.0,0.0,0.48270892263748333,0.5320420866828138,0.36095914459650236,0.5621623640255058,0.48270892263748333,0.5320420866828138,166.0,436.0,288.0,440.0
27003,73.68850856130857,60.94776979825707,23.353745439059402,18.87273828486755,5.902285543531847,3.581330950498467,19.727397059062394,12.261225554098177,0.1288284173473496,0.28995269470122437,0.4339607614858087,0.5200506801376584,0.009700547748646824,0.019065920000120966,0.423125819815841,0.3964989160666234,0.4339607614858087,0.5200506801376584,0.423125819815841,0.3964989160666234,232.0,429.0,222.0,414.0
27004,0.0,0.0,19.900254999641366,16.036491897953486,0.0,0.0,17.899659874181367,11.528700729825571,0.0,0.0,0.3589954315007977,0.4350640277852864,0.0,0.0,0.3755414398094089,0.3708974701864657,0.3589954315007977,0.4350640277852864,0.3755414398094089,0.3708974701864657,163.0,399.0,183.0,405.0
27005,0.9443029155877132,0.7306380905991232,22.396848441115225,17.07605308874285,0.0,0.0,19.965953268322636,12.095956562483316,0.0016509093817584604,0.003475934950890219,0.4131892839123425,0.4662139398409736,0.0,0.0,0.42933653184174536,0.39072283175617345,0.4131892839123425,0.4662139398409736,0.42933653184174536,0.39072283175617345,205.0,413.0,233.0,412.0
27006,3.252153570873115,2.0712250939730352,26.13799760156771,16.68995241513255,27.699588965121897,14.366413848372346,20.45124060077775,10.673152034243268,0.0056856870316154325,0.009853638604302998,0.4943988561570911,0.45464463335458,0.04552493832978275,0.07648243094751497,0.4419707863893187,0.34099638983804237,0.4943988561570911,0.45464463335458,0.4419707863893187,0.34099638983804237,286.0,409.0,246.0,394.0
27007,247.62086603711776,99.88289651127666,29.73476368551482,12.16234818566234,269.9548628000985,87.08919549891303,26.755659174180543,8.558512120739724,0.43291152035192526,0.47518252257421234,0.572474287692795,0.3189773202415698,0.4436772869183752,0.4636364684548529,0.6061037107495212,0.26709058145080994,0.572474287692795,0.47518252257421234,0.6061037107495212,0.4636364684548529,344.0,419.0,363.0,428.0
27008,0.628906167047462,0.3184443637638239,29.705411224307888,14.51407727094681,0.0,0.0,25.636748499536576,9.875434871802536,0.0010995063917368234,0.0015149660388127629,0.5718371303069993,0.38944566287928195,0.0,0.0,0.5769733351266291,0.3131164981467553,0.5718371303069993,0.38944566287928195,0.5769733351266291,0.3131164981467553,343.0,379.0,348.0,377.0
27009,70.99961639811428,45.539117073926924,27.970502369923864,17.431679035429056,29.549601005221263,14.19646350196922,23.758287232773892,11.616565897223271,0.12412747104560971,0.21664762719959685,0.5341772563202821,0.4768700869366383,0.048565477456227094,0.07557766683794172,0.5280683746736755,0.37396832219495146,0.5341772563202821,0.4768700869366383,0.5280683746736755,0.37396832219495146,319.0,420.0,325.0,406.0
27010,0.0,0.0,26.76103171319098,13.566845177224563,0.0,0.0,23.442922146917155,9.292545669043612,0.0,0.0,0.5079231321292079,0.36106234434334494,0.0,0.0,0.5198579753830658,0.29274475662471316,0.5079231321292079,0.36106234434334494,0.5198579753830658,0.29274475662471316,301.0,364.0,316.0,359.0
28001,158.19481607587733,43.71885844096723,14.852105430334518,4.147894072419912,221.55715086672757,57.15880192955693,11.345512294052263,2.9264947662541814,0.27656941612075453,0.2079879355090418,0.2494146450717057,0.07882835833940688,0.364134487426166,0.30429612899640307,0.20490692427242724,0.0702538563061727,0.27656941612075453,0.2079879355090418,0.364134487426166,0.30429612899640307,75.0,261.0,168.0,368.0
28002,186.34702845912267,96.3663467231976,25.4915589924641,12.77065415679783,12.879432600894596,5.021213200080407,22.98340189247158,9.456136608932317,0.32578746974905487,0.45845290161384533,0.48036653595913215,0.3372048932519009,0.02116765615607537,0.02673141647603378,0.5078945560309482,0.2984621937070723,0.48036653595913215,0.45845290161384533,0.5078945560309482,0.2984621937070723,275.0,410.0,309.0,365.0
28003,0.30403145712143015,0.11211600269078408,35.48059816463106,12.084641103257884,19.281347807881488,5.28630563861154,29.373954252484438,8.15082221516909,0.0005315332364499532,0.0005333802566841782,0.6971998038980138,0.31664886780947693,0.03168935723104632,0.028142688233805314,0.674269937822859,0.2528419843964813,0.6971998038980138,0.31664886780947693,0.674269937822859,0.2528419843964813,409.0,338.0,393.0,312.0
28004,135.433360148512,48.96086022972801,21.677217162259378,7.812450662712892,77.49918771694944,22.821499200067972,19.60260950077568,5.620064441001714,0.2367759340582937,0.23292621543808512,0.3975681616786713,0.18863489644616122,0.12737177240661823,0.12149474149289652,0.4198770274606227,0.16439302533837477,0.3975681616786713,0.23292621543808512,0.4198770274606227,0.16439302533837477,191.0,281.0,220.0,220.0
28005,0.0,0.0,33.10538069623177,17.233540362021746,0.0,0.0,25.820775682188597,11.158009940287869,0.0,0.0,0.6456406742498307,0.47093296432552806,0.0,0.0,0.5817644065472155,0.357941977250037,0.6456406742498307,0.47093296432552806,0.5817644065472155,0.357941977250037,385.0,416.0,351.0,400.0
28006,0.0,0.0,17.689165509695886,9.583090016676337,2.4110607799028028,1.1364446265997725,12.962484010747712,5.723459230881174,0.0,0.0,0.3109990475096248,0.24169118658760003,0.003962636176754905,0.006050086583677177,0.2470041126774974,0.16800663136192184,0.3109990475096248,0.24169118658760003,0.2470041126774974,0.16800663136192184,109.0,291.0,62.0,226.0
28007,38.38211174343172,21.879667232101998,29.061544000212933,16.193368672785436,29.45114203299506,13.5080285877359,23.504729160494897,10.825604617697673,0.06710281978690683,0.10409024799616991,0.5578606274709453,0.4397647590004297,0.048403657775644274,0.07191264811124859,0.52146709536239,0.34632454587490275,0.5578606274709453,0.4397647590004297,0.52146709536239,0.34632454587490275,330.0,402.0,319.0,396.0
29001,15.174987642447622,8.17171139837508,23.15502597994051,12.342094885015836,3.607368282349259,1.5859662651908077,18.87603594066948,8.33108217440056,0.026530183327235987,0.0388760695940563,0.42964713442106983,0.32436333688664093,0.005928796228476514,0.00844320347741387,0.4009609859899393,0.2591419969526517,0.42964713442106983,0.32436333688664093,0.4009609859899393,0.2591419969526517,226.0,343.0,204.0,322.0
29002,18.037750156481536,6.73142336767904,14.039056618716597,4.991599868412459,154.0982527211754,45.37221823924667,21.297427774916123,6.385713683038161,0.03153510432679,0.032024048641877356,0.23176569728219637,0.10410956504363689,0.2532641715619738,0.241547931518896,0.46400091872116717,0.19115215620147458,0.23176569728219637,0.10410956504363689,0.46400091872116717,0.241547931518896,43.0,118.0,267.0,306.0
29003,134.0924209555925,53.99137325284696,19.372500120403984,7.736953496072999,96.57382086134142,30.10155840525325,21.91425770048962,6.886544995125978,0.23443159194368673,0.2568583594953834,0.3475393932209011,0.18637266299408278,0.15872138913396713,0.16025156914181507,0.4800598301558213,0.2086560076842374,0.3475393932209011,0.2568583594953834,0.4800598301558213,0.2086560076842374,146.0,301.0,285.0,280.0
29004,3.7164564179974495,1.6648076045851141,13.376921433499728,6.04516663114557,3.9160130282496644,1.4892659681283198,8.919259168416069,3.467794426361274,0.006497420124505083,0.007920149542901708,0.2173926496293314,0.13567914680054294,0.0064360612655360834,0.007928400418644694,0.14174042983489057,0.08917206015945574,0.2173926496293314,0.13567914680054294,0.14174042983489057,0.08917206015945574,32.0,165.0,12.0,88.0
29005,8.644451165487808,4.214251080793607,14.900015888986475,7.268876338313004,11.774311840740724,4.6841763779635945,14.864780921700698,5.8087223913275166,0.015112952945162303,0.020048862510775534,0.25045464312746474,0.17234697366604187,0.019351363700749896,0.024937134636015684,0.2965296242470073,0.17098654428146806,0.25045464312746474,0.17234697366604187,0.2965296242470073,0.17098654428146806,51.0,223.0,103.0,233.0
29006,98.18616066385064,35.71012843526039,10.714613428697852,3.924716499495262,117.13382756202299,34.67091259063379,14.64064678300209,4.336514563888142,0.1716572628581892,0.16988723298988812,0.1596016113731661,0.07214095808726226,0.19251225290046597,0.18457742524248,0.2906943848501883,0.11953347706840757,0.1716572628581892,0.16988723298988812,0.2906943848501883,0.18457742524248,16.0,218.0,98.0,251.0
29007,81.96477812004746,36.10842232714912,25.36486279772388,10.89492132903217,10.015541537085358,3.540860315513632,24.847932018429095,8.786778371634028,0.14329768439602772,0.17178207487858146,0.47761632650780783,0.2809995316603439,0.01646078255490756,0.0188504666115232,0.5564368250075343,0.2750683944544034,0.47761632650780783,0.2809995316603439,0.5564368250075343,0.2750683944544034,273.0,318.0,339.0,335.0
29008,91.55060735503787,72.39086967239035,16.779137016982027,13.129686785528136,101.97977679205286,63.30639533691621,19.141267561742918,11.85630265729959,0.16005643326225447,0.34439205573482645,0.2912449501843828,0.3479631198086071,0.16760620726859893,0.33702405213952097,0.4078661813053708,0.3823470248480293,0.2912449501843828,0.3479631198086071,0.4078661813053708,0.3823470248480293,88.0,355.0,210.0,407.0
29009,12.091380270478155,8.035968349104913,17.115425941400524,11.295469446298357,11.73688592639105,5.7770523562642975,16.127805235452396,7.843960431486971,0.021139162865464384,0.03823028611332963,0.298544814084856,0.2930017483046943,0.01928985331354343,0.030755274947632232,0.3294119387285809,0.24211728935911178,0.298544814084856,0.2930017483046943,0.3294119387285809,0.24211728935911178,95.0,329.0,137.0,307.0
29010,0.2357555582923158,0.1483866722085223,23.269458778554228,13.719337842755813,0.12088653348194317,0.05558829088240853,21.131654212083824,9.426027806498155,0.00041216759639490407,0.0007059342057474056,0.4321311408660482,0.3656317079965118,0.00019867991501954267,0.0002959352044133036,0.45968507272641285,0.29740990325834926,0.4321311408660482,0.3656317079965118,0.45968507272641285,0.29740990325834926,228.0,369.0,263.0,364.0
29011,146.5365763524495,89.6411964075485,16.669089525461978,10.307391560090807,311.5163589416775,145.79395055088597,20.77896955301467,9.89600158823442,0.25618750580734895,0.42645869636650247,0.2888561361249429,0.26339450677602244,0.511984601915768,0.7761627830898713,0.4505030738162807,0.31383529655496795,0.2888561361249429,0.42645869636650247,0.511984601915768,0.7761627830898713,85.0,397.0,315.0,448.0
29012,3.4151439340619194,1.823034397802291,17.595749795210214,9.285622833312056,8.90647000849759,3.6956120562025885,16.47506592220165,6.845421887756006,0.005970640424518117,0.008672897103954644,0.30897126142333,0.2327777366787838,0.014637996916974401,0.019674317953004065,0.3384527267676155,0.20721877173963757,0.30897126142333,0.2327777366787838,0.3384527267676155,0.20721877173963757,105.0,280.0,146.0,276.0
29013,53.68536893785243,36.061358986896934,14.237926121986394,9.722023470213694,34.85793081753569,19.2843999350272,15.558942205681877,8.585348611192176,0.09385725467923994,0.17155817591766898,0.23608258137326332,0.24585425548400172,0.057289844725505024,0.10266429757361346,0.3146018255437508,0.26802850592130695,0.23608258137326332,0.24585425548400172,0.3146018255437508,0.26802850592130695,44.0,292.0,125.0,329.0
29014,37.94728102099879,20.96157811709258,25.54374580267974,14.10386223499706,63.569359274670504,26.529141973179204,19.737211346676713,8.368432702017683,0.06634261232880048,0.09972253423479686,0.4814993612897099,0.37715378202900457,0.10447776551078661,0.14123310733460306,0.4233813307258314,0.2604473827630707,0.4814993612897099,0.37715378202900457,0.4233813307258314,0.2604473827630707,278.0,372.0,223.0,323.0
29015,14.728704215369664,7.152703874383215,22.43994417998035,10.779190826873386,7.683617626265894,2.828784996133858,18.528261867129785,6.876983977673195,0.02574995329244067,0.034028246966907226,0.4141247682698775,0.277531727170962,0.012628209719134625,0.015059593536398507,0.39190683213861577,0.2083218539972006,0.4141247682698775,0.277531727170962,0.39190683213861577,0.2083218539972006,207.0,317.0,197.0,278.0
29016,179.95702633280334,82.86815880629918,21.619422281822118,9.86774125868133,49.115519520902936,18.606719695990577,22.877985203520467,8.49196519172418,0.31461593327949794,0.3942366723236946,0.39631360129710164,0.2502206134588213,0.08072253346574189,0.0990565334764873,0.5051500762296051,0.2647647932382754,0.39631360129710164,0.3942366723236946,0.5051500762296051,0.2647647932382754,189.0,383.0,308.0,326.0
29017,0.2896091460274468,0.11751515218585165,22.13467483958494,9.042529805880749,24.646992734842065,8.060769664012543,21.99389210168706,7.518738935474368,0.000506318945253068,0.0005590661505301967,0.40749825018954794,0.22549358015877546,0.04050792326489494,0.04291309339397253,0.48213307878232464,0.23075092981286924,0.40749825018954794,0.22549358015877546,0.48213307878232464,0.23075092981286924,198.0,274.0,287.0,296.0
29018,141.0728380201537,57.86090419165534,18.704012185762565,7.703092675186288,162.4758404883744,52.75889923409696,17.140944966264435,5.567780047192844,0.246635341217614,0.27526725167718286,0.33302844567652706,0.18535804105349885,0.2670329378398526,0.2808723812446684,0.3557886116711476,0.16256570695390388,0.33302844567652706,0.27526725167718286,0.3557886116711476,0.2808723812446684,132.0,316.0,161.0,343.0
29019,1.280434618272749,0.8439207464962446,22.710432129342294,15.311954970983566,1.9263245607236703,0.935867964633031,20.71418822691455,11.161125020003983,0.0022385629538368645,0.004014865439224859,0.4199962825353995,0.4133536544506744,0.0031659605830438,0.0049822772569750665,0.4488165188432969,0.3580508480242714,0.4199962825353995,0.4133536544506744,0.4488165188432969,0.3580508480242714,215.0,391.0,254.0,401.0
29020,82.96986011018498,31.01705883294457,7.981721524272336,2.9966603875178746,120.75595006520774,39.633777282397034,5.778979874138325,1.9004569178749038,0.14505485284225855,0.1475604410151178,0.10027839996646307,0.04433223790130822,0.19846529804449448,0.21099821195346888,0.05998456006252539,0.034394249128546196,0.14505485284225855,0.1475604410151178,0.19846529804449448,0.21099821195346888,9.0,188.0,25.0,283.0
29021,80.21468863832149,37.48477756623349,16.404810040904767,7.614792849682365,60.04108532884924,22.690720313909605,22.182228997952755,8.249077791492908,0.14023803150646738,0.1783299422043203,0.283119389747432,0.18271218256690877,0.098678962720018,0.12079851435955848,0.4870363518104554,0.25627597698803045,0.283119389747432,0.18271218256690877,0.4870363518104554,0.25627597698803045,78.0,235.0,291.0,316.0
29022,12.790104590408784,5.6262179401792425,18.709768350937406,8.24799411044909,12.288828869129713,4.244592341666889,18.514972275979172,6.556244583237136,0.02236073119485829,0.026766148427271815,0.3331533954423799,0.2016857300225008,0.020196984768142825,0.02259692252347782,0.3915608431415806,0.19711214208546685,0.3331533954423799,0.2016857300225008,0.3915608431415806,0.19711214208546685,133.0,255.0,196.0,265.0
29023,89.77127506167085,42.35491831554281,23.30162196183077,11.335999733606828,57.86080386767141,21.3042439120939,23.512312052360908,8.592841889419937,0.15694565564217566,0.20149913179912743,0.4328293109319542,0.2942162173483991,0.0950956178845885,0.11341733442269882,0.5216645128089927,0.2682903929600206,0.4328293109319542,0.2942162173483991,0.5216645128089927,0.2682903929600206,230.0,330.0,320.0,330.0
29024,13.012347014521701,7.074781667586578,23.03120460331387,12.755014803347773,19.799092302317685,8.50431144684784,20.300853002302354,8.70449222383108,0.022749273999223565,0.033657540148388045,0.42695932899034783,0.3367362681349829,0.0325402827162393,0.04527437534895962,0.438055507599073,0.2721925269208277,0.42695932899034783,0.3367362681349829,0.438055507599073,0.2721925269208277,222.0,349.0,244.0,332.0
29025,40.53585812413277,21.761922896426206,14.974348637766,8.242103860888014,88.79500069481017,37.64431929009709,17.799567547944612,7.7291282494751625,0.0708681794475987,0.10353009152895201,0.2520681929949689,0.20150923174857593,0.145936711758223,0.2004069408732263,0.37293557758437157,0.2381039511135513,0.2520681929949689,0.20150923174857593,0.37293557758437157,0.2381039511135513,54.0,254.0,179.0,303.0
29026,161.77585427785752,72.23996853393166,23.408248080443087,10.458660864644362,160.78468569765707,57.81919966600066,21.018602250715205,7.5552559363221174,0.28283008678743893,0.34367415921663697,0.43514385684051055,0.2679272130518216,0.2642534844100395,0.3078118862903624,0.4567418117725208,0.23202718420034024,0.43514385684051055,0.34367415921663697,0.4567418117725208,0.3078118862903624,234.0,353.0,260.0,371.0
29027,3.292663300401929,2.04567559098411,19.130520281896025,11.962772462991166,3.0351628228852188,1.4581176338084667,17.439397507217368,8.513516001907007,0.005756509530866103,0.009732089493245487,0.3422867079270841,0.312997137194397,0.004988362842014859,0.007762576131951312,0.3635586998654817,0.26551798532445087,0.3422867079270841,0.312997137194397,0.3635586998654817,0.26551798532445087,140.0,337.0,167.0,327.0
29028,60.756113841012564,26.378974687039104,24.149727473250543,10.697240890146844,60.05873517644606,20.404973614461216,20.410295970328207,6.923887052903889,0.10621892263976165,0.12549523664738105,0.4512392386966316,0.27507613980908424,0.09870797066755062,0.10862989204718662,0.44090480990722347,0.20996109747720684,0.4512392386966316,0.27507613980908424,0.44090480990722347,0.20996109747720684,253.0,314.0,245.0,281.0
31001,85.07926585363063,18.64205576711352,21.00060074086281,4.602513230772212,108.61976051728121,20.32855591914013,16.8507899856997,3.1737089413245387,0.14874269249021962,0.08868764718277913,0.38288076810018545,0.09245078569334804,0.17851917965899813,0.10822306740971974,0.3482345470221592,0.07889389158437135,0.38288076810018545,0.09245078569334804,0.3482345470221592,0.10822306740971974,178.0,100.0,153.0,132.0
31002,85.92336171761248,16.551983825338876,17.15870340635162,3.327734482158451,102.16470228846671,17.112085174276626,16.73433629393353,2.7878380455864096,0.15021841151845522,0.07874434665442562,0.2994842431922724,0.05425270148088775,0.16791013675399474,0.09109955250647922,0.34520272342739333,0.06540786008533328,0.2994842431922724,0.07874434665442562,0.34520272342739333,0.09109955250647922,97.0,69.0,151.0,96.0
31003,129.82578915569718,31.692303324991805,14.44855139049366,3.519325859384358,43.52796571672993,9.479490017582036,17.521388727090617,3.7425952908996125,0.22697230917469066,0.1507728466650593,0.24065464926625843,0.05999363775678249,0.07153925487378825,0.050465930352515675,0.36569330728930216,0.09877623905985662,0.24065464926625843,0.1507728466650593,0.36569330728930216,0.09877623905985662,47.0,192.0,171.0,112.0
31004,2.0576472538432444,0.4401401626799439,17.355901771007094,3.7948982155130584,3.1059037408045245,0.5832661791229341,15.535791828610229,2.9235307453504777,0.003597351124988462,0.0020939211826407887,0.3037648516775802,0.06825102052024391,0.005104627236036146,0.0031051322716729884,0.31399911507258366,0.07015026497624176,0.3037648516775802,0.06825102052024391,0.31399911507258366,0.07015026497624176,102.0,51.0,122.0,49.0
31006,5.648895653649977,1.0154501392919488,17.78061421673499,3.1811446289055683,7.51899179590443,1.2018407133140228,12.73905278362217,2.0360570327272085,0.009875872113961607,0.004830898738330112,0.31298413553003473,0.04986021253695544,0.012357643221410353,0.006398235519044719,0.2411871732921244,0.039133418214292455,0.31298413553003473,0.04986021253695544,0.2411871732921244,0.039133418214292455,110.0,13.0,56.0,4.0
31007,57.50294367904193,11.858885444545884,13.49078081766135,2.7838408279539246,74.62111451488121,13.377671528178231,15.37760112931678,2.769470537666013,0.10053145831851532,0.05641741776903438,0.21986420889822125,0.037955210148749155,0.1226415901213238,0.07121866665482061,0.3098806857869461,0.06476592312375067,0.21986420889822125,0.05641741776903438,0.3098806857869461,0.07121866665482061,33.0,24.0,115.0,55.0
