_normalized_mun_slug,_normalized_mun_cod_ibge,vlr_investimento_sum,vlr_desembolsado_sum,vlr_investimento_por_populacao,vlr_desembolsado_por_populacao,populacao
campinas-do-sul-rs,4303806,3995782.1600000006,2296206,695.4023947093632,399.6181691611556,5746
rio-da-conceicao-to,1718659,1064336.03,391750,695.190091443501,255.87851077726975,1531
mancio-lima-ac,1200336,10565330.74,5020669.38,694.8132802840984,330.17686308036303,15206
lagoa-do-ouro-pe,2608602,8504508.71,4187027.38,694.5858142763803,341.9656468474355,12244
placido-de-castro-ac,1200385,11813099.99,5861030.390000001,694.3164446926061,344.48280181027394,17014
serra-da-saudade-mg,3166600,617174.94,575975,694.2350281214848,647.8908886389202,889
imbe-rs,4310330,11058287.879999999,1041700,693.9186671686747,65.36772088353413,15936
taipas-do-tocantins-to,1720937,1348218.75,742500,693.1715938303342,381.7480719794344,1945
sao-jose-dos-quatro-marcos-mt,5107107,14792935.489999998,12183089.950000001,692.9424531572043,570.6899920367248,21348
vitor-meireles-sc,4219358,3987293.66,2819576,692.7195378735233,489.8498957609451,5756
lagoa-grande-pe,2608750,15958039.61,8279252.59,692.6833757270596,359.3737559684,23038
sao-vicente-rn,2413003,4235255.76,3277217.8800000004,692.4878613472857,535.8433420536298,6116
itaborai-rj,3301900,158527879.98999998,42694787.279999994,692.2735767873673,186.44337577948957,228996
planalto-alegre-sc,4213153,1913606.7699999998,1241130,691.5817744850017,448.54716299241056,2767
amambai-ms,5000609,24546813.230000004,17389962.130000003,691.0118298004111,489.54092081186843,35523
peruibe-sp,3537602,41267814.12999999,18954416.879999995,690.4089493584057,317.1066682281297,59773
guarai-to,1709302,16180787.620000001,8392321.48,690.1888594096571,357.9731052721379,23444
rianapolis-go,5218706,2945094.31,2645873.54,689.8792012180838,619.7876645584446,4269
camanducaia-mg,3110509,14571140.82,1108050,689.8561130574757,52.459520878704666,21122
queluzito-mg,3153806,1307645.17,270476.19,689.6862710970464,142.6562183544304,1896
formosa-go,5208004,70057176.06,18077559.52,688.6579775877323,177.7013616435663,101730
marcelino-vieira-rn,2407302,5742928.87,4020609.35,688.4354914888517,481.971871253896,8342
ji-parana-ro,1100122,81244318.00999999,30650877.45,687.9747824577447,259.5508370592419,118092
nova-palmeira-pb,2510303,2705778.4899999998,2018600,687.7932104728012,513.1164209456024,3934
major-gercino-sc,4210209,2253546.98,1547115.04,687.266538578835,471.825263799939,3279
ipueira-rn,2404804,1453039.6600000001,1420115,687.0163877068559,671.4491725768321,2115
mogi-das-cruzes-sp,3530607,294662695.81999993,200985609.17999995,686.3458713177318,468.1476312130083,429321
sao-pedro-das-missoes-rs,4319364,1298446.6,835050,685.9200211304808,441.12519809825676,1893
aparecida-do-rio-doce-go,5201454,1910773.99,1657802.37,685.8485247666906,595.0475125628141,2786
terezopolis-de-goias-go,5221197,4296267.460000001,4077950,685.6475359080755,650.8059368017874,6266
mossoro-rn,2408003,165574020.11,62681357.839999996,685.1953076206833,259.3943919385876,241645
limoeiro-pe,2608909,39217519.77,26854941.18,685.105947801478,469.13930401970543,57243
miranda-ms,5005608,18422259.669999998,10038993.84,685.0970498326515,373.3355834882856,26890
monte-castelo-sp,3531605,2828609.8400000003,2348948.87,684.8934237288137,568.7527530266344,4130
pontalinda-sp,3540259,2835997.57,2244351.88,684.6927981651376,541.852216320618,4142
bom-jesus-de-goias-go,5203500,11471666.210000003,8124160.770000001,684.3444616118835,484.6483785718548,16763
abelardo-luz-sc,4200101,12404090.990000002,7945402.2299999995,683.2704081745071,437.6667527817561,18154
guia-lopes-da-laguna-ms,5004106,8420285.39,3117011.19,682.6335946493717,252.69648885285773,12335
flores-da-cunha-rs,4308201,19778361.84,8638344.84,682.6244854007041,298.14125905984673,28974
francisco-macedo-pi,2204154,1704875.88,143246.12,681.950352,57.298448,2500
lontras-sc,4209904,8385480.89,6212521.8,680.9160284206253,504.46786845310595,12315
maracaja-sc,4210407,4402676.54,3065139.68,680.4755085007728,473.7464729520866,6470
jardim-do-mulato-pi,2205250,2899751.12,382656.32,679.8947526377491,89.72012192262602,4265
vitorino-pr,4128708,4438694.540000001,3983375.94,679.6347481243303,609.9182269177768,6531
itarana-es,3202900,8121686.47,1392964.6199999999,679.4116170319558,116.52707210975404,11954
formosa-do-rio-preto-ba,2911105,15288957.37,8755375.09,678.6646559836647,388.6441357421875,22528
salvador-das-missoes-rs,4316477,1811292.52,1500112,678.640884226302,562.050206069689,2669
capao-alto-sc,4203253,2275902.98,1555260.8900000001,677.7555032757593,463.1509499702204,3358
bocaiuva-do-sul-pr,4103107,6567458.43,4133864.32,677.2670341342683,426.30342580179433,9697
itapoa-sc,4208450,10305048.769999998,2465300,677.1618326981205,161.99894861348403,15218
novo-oriente-ce,2309409,19435353.48,11746878.99,677.1192377103439,409.2561401247256,28703
santana-do-jacare-mg,3158805,3226252.15,1560048.6,676.9307910197231,327.32870331514897,4766
ipaussu-sp,3520905,9948981.01,7225813.38,676.7093599510271,491.48506189634065,14702
augustinopolis-to,1702554,11072045.68,7925284.24,675.0835729528687,483.2195744161941,16401
sao-jose-do-bonfim-pb,2514602,1884989.71,898234.79,674.8978553526674,321.60214464733264,2793
pinhalao-pr,4119202,4364598.550000001,3532691.9800000004,674.798786332715,546.1799598021028,6468
luiziania-sp,3527702,3465767.01,2710846,674.5362028026469,527.6072401712729,5138
cerro-branco-rs,4305132,3149744.39,690307.7,674.0304707896427,147.72259790284613,4673
atibaia-sp,3504107,95225629.99,66070700.23000001,673.4581110765357,467.2675725965007,141398
jaguariaiva-pr,4112009,22787312.02,17079484.11,673.443627390135,504.75763542867276,33837
sao-jose-dos-ausentes-rs,4318622,2231253.04,1369782.1400000001,673.2809414604708,413.33196741098374,3314
pequizeiro-to,1716653,3737532.45,1701547,673.0654511075095,306.4194129299478,5553
alpercata-mg,3101805,4774085.77,1430666,672.4064464788731,201.50225352112676,7100
taquari-rs,4321303,19243795.630000003,13304446.64,672.0845049418504,464.6543023783746,28633
amparo-do-sao-francisco-se,2800100,1586213.56,811357.14,670.9871235194586,343.21368020304567,2364
mariapolis-sp,3528908,2630315.8200000003,1659364.28,670.8278041315991,423.19925529201737,3921
boraceia-sp,3507308,2931343.22,2217380,669.7151519305461,506.5981265707105,4377
campinas-sp,3509502,772733509.6299998,523658391.88,669.255267876707,453.5342818267876,1154617
porto-real-rj,3304110,10625277.410000002,6279522.08,669.1402109704643,395.4608023175263,15879
cunhatai-sc,4204756,1296749.27,652800,669.117270381837,336.8421052631579,1938
sao-sebastiao-do-anta-mg,3164472,3838911.34,1946012.69,668.9164209792647,339.0856752047395,5739
ipora-pr,4110607,10254249.52,8916807.09,667.8987507327557,580.7859760307432,15353
santa-teresinha-pb,2513802,3126213.86,1869845.77,666.8544923208191,398.8578860921502,4688
jurua-am,1302207,6181412.76,43330.95,666.4595967654986,4.6718005390835575,9275
parana-rn,2408607,2479842.83,1675436.19,665.9083861439312,449.9023066595059,3724
sumidouro-rj,3305703,10190856.59,7309457.5,665.5035975968132,477.3367400248155,15313
agricolandia-pi,2200103,3498253.96,3380652.38,665.446825185467,643.0763515312916,5257
presidente-juscelino-ma,2109205,7901500.35,1990300,664.4941846774872,167.37868976536876,11891
parauna-go,5216403,8413073.68,6020002.260000001,664.4872980017376,475.4760492852066,12661
chapadao-do-lageado-sc,4204194,1914224.6400000001,1677153.1400000001,664.2000832755032,581.9407147814019,2882
salto-veloso-sc,4215406,2875579.7800000003,2052921.0899999999,663.952846917571,474.0062549064881,4331
taquaral-de-goias-go,5221007,2347652.08,1984677.3900000001,663.7410460842522,561.1188549618321,3537
vista-alegre-rs,4323507,1879589.7000000002,1760551,663.6969279661017,621.6634887005649,2832
aguas-mornas-sc,4200606,3840346.5,3078397.17,663.2722797927461,531.6748134715026,5790
aracaju-se,2800308,412421472.0999999,299692126.18,661.179788734878,480.45601424252044,623766
eneas-marques-pr,4107405,4032236.1599999997,3013297,661.0223213114754,493.9831147540984,6100
santa-cruz-da-vitoria-ba,2927804,4737324.75,1995988.9100000001,660.9913143574718,278.497127110367,7167
aragominas-to,1701309,3887877.1300000004,272027.14,660.9787708262496,46.2473886433186,5882
bom-jardim-da-serra-sc,4202503,2903575.61,1215665.01,660.6542912400455,276.6018225255973,4395
doverlandia-go,5207253,5210597.46,1854500,660.2378940699442,234.98479472883932,7892
piacatu-sp,3537701,3612408.4800000004,2685861,660.1623684210527,490.83717105263156,5472
coronel-macedo-sp,3512605,3687404.7199999997,1219144,659.7610878511362,218.13276078010378,5589
socorro-sp,3552106,24387086.179999996,4123002,659.2529784818338,111.45658520761246,36992
tenente-portela-rs,4321402,9500331.940000001,6079796.95,658.5562137806738,421.44717523915153,14426
laranja-da-terra-es,3203163,7345570.910000001,3739911.36,658.5003056925146,335.2677149260421,11155
porto-alegre-do-tocantins-to,1718006,1953978.6800000002,1489358.16,658.3486118598383,501.8053099730458,2968
gurupi-to,1709500,56425364.019999996,39842424.220000006,658.1215113661546,464.7051357057047,85737
sao-jose-do-cedro-sc,4216701,9289453.140000004,8208245.3,657.8001090497099,581.2381603172355,14122
perobal-pr,4118857,3715820.28,2848804.1500000004,657.3182876348841,503.9455421899877,5653
anapolis-go,5201108,219861490.62000003,166603377.74,657.0620108005369,497.89870011027665,334613
jacana-rn,2405009,5433484.37,3563578.33,656.0594506157933,430.27992393141756,8282
osasco-sp,3534401,471033067.27999985,121904902.36000001,655.4451945464107,169.63136559585666,718646
campinas-do-piaui-pi,2202109,3301082.32,1053350,655.3667500496326,209.12249354774667,5037
lagoa-bonita-do-sul-rs,4311239,1714957.0099999998,934650,655.3141039358043,357.14558654948416,2617
bozano-rs,4302584,1543066.19,1288134,653.5646717492588,545.5883100381194,2361
poco-dantas-pb,2512036,2684056.4899999998,1275466.77,653.2140399123874,310.4080725237284,4109
marema-sc,4210555,1710461.0499999998,1213943.51,653.0970026727758,463.5141313478427,2619
corrego-novo-mg,3120003,2341276.19,1399290.01,652.893527607362,390.2091494701617,3586
agua-santa-rs,4300059,2425510.95,2227681,652.5453188054884,599.3223029324724,3717
passo-do-sobrado-rs,4314076,4102583.02,2864161.87,651.203653968254,454.6288682539683,6300
artur-nogueira-sp,3503802,29798270.99999999,18809003.69,649.9502911859007,410.25593146770785,45847
fernandes-pinheiro-pr,4107736,4317915.8100000005,3392495.9800000004,649.8970213726672,510.6104726068634,6644
nova-andradina-ms,5006200,32463935.6,24604008.34,649.1488822235553,491.9817704459108,50010
douradina-ms,5003504,3543622.42,2289500,649.0150952380952,419.32234432234435,5460
guatapara-sp,3518859,4578411.62,2180197.93,648.8678599773243,308.98496740362816,7056
sao-joao-do-oeste-sc,4216255,4062359.4200000004,2502090.2800000003,648.0075642048174,399.12111660551926,6269
sao-joao-do-manteninha-mg,3162575,3281572.3600000003,3243205.95,647.5083583267561,639.9380327545383,5068
anahy-pr,4101051,1893608.67,1388325,647.1663260423786,474.4788106630212,2926
nova-esperanca-do-sudoeste-pr,4116950,3451039.25,3180330.24,646.988985751781,596.2373903262093,5334
nova-castilho-sp,3532868,734292.4299999999,635341.76,646.9536828193832,559.7724757709251,1135
novo-sao-joaquim-mt,5106281,5782767.07,5546600,646.5526688282648,620.1475849731663,8944
lapa-pr,4113205,31293547.619999997,24263397.009999998,646.427341871514,501.206300557736,48410
pium-to,1717503,4331627.4,932907.14,646.4150723772572,139.21909267273543,6701
florania-rn,2403806,5790407.9399999995,4604734.64,646.3951707970529,514.0360169680732,8958
herculandia-sp,3519006,5896825.52,2791671.5,646.2274542465753,305.936602739726,9125
apore-go,5201504,2296117.0799999996,1708217.54,646.0655824423184,480.64646595385483,3554
modelo-sc,4210902,2629780.34,1804965,644.8701177047571,442.6103482099068,4078
carius-ce,2303303,12018194.91,1275508.57,644.4417882996407,68.39554775054962,18649
ribas-do-rio-pardo-ms,5007109,13706535.719999999,5133742.25,644.4069449929477,241.3607075693465,21270
ouroeste-sp,3534757,5519074.8,3947455,644.2249095365939,460.77448348313294,8567
serra-de-sao-bento-rn,2413300,3736631.18,3321419.14,644.13569729357,572.5597552146182,5801
capitao-andrade-mg,3112653,3170471.4,2016089,643.750538071066,409.3581725888325,4925
imbuia-sc,4207403,3694412.26,2639420,643.4016475095785,459.6691048415186,5742
passos-maia-sc,4212270,3792166.4299999997,3328988.68,642.7400728813559,564.2353694915255,5900
nova-araca-rs,4312807,2608495.08,1693990,642.486472906404,417.2389162561576,4060
santo-antonio-do-paraiso-pr,4124301,1485966.7999999998,1250300,641.8863066954643,540.0863930885529,2315
fernandes-tourinho-mg,3125804,1357828.04,1214467.1400000001,641.6956710775047,573.9447731568998,2116
morro-da-garca-mg,3143609,1903548.8,1307713.1400000001,641.3574123989218,440.60415768194076,2968
ilopolis-rs,4310306,2858020.46,1337550,641.0992507851054,300.0336473755047,4458
sao-joao-da-mata-mg,3162302,1897903.1199999999,1201220,640.7505469277514,405.5435516542876,2962
dolcinopolis-sp,3514205,1452731.1500000001,1263587.1400000001,639.4063160211268,556.1563116197184,2272
britania-go,5203807,3876584.6500000004,3245853.19,639.0676969996704,535.0895466534784,6066
indianopolis-pr,4110409,2717412.35,1578875.8199999998,638.339758045572,370.88931642001404,4257
sao-joao-da-varjota-pi,2209955,2967463.4,2061804.7599999998,638.026961943668,443.30353902386577,4651
leandro-ferreira-mg,3138302,1904165.0299999998,1188567.13,637.6975987943737,398.0465941058272,2986
vila-velha-es,3205200,270828045.42999995,37644218.220000006,637.3204378653387,88.58546979865773,424948
pitanga-pr,4119608,22562656.950000003,18025518.490000002,636.6438191309256,508.62072488713324,35440
muniz-ferreira-ba,2922201,4676510.140000001,3399950,636.6063354206372,462.83011162537434,7346
santa-vitoria-do-palmar-rs,4317301,22166935.860000003,17224555.83,636.4322670111974,494.5321800172265,34830
vereda-ba,2933257,4682611.23,3104176.57,636.137920119549,421.7058239369651,7361
serra-redonda-pb,2515807,5022084.640000001,498456.86,636.0289564336374,63.12776849037487,7896
senador-georgino-avelino-rn,2413201,2420110.4,1305852.55,635.8671571203363,343.10366526537047,3806
santa-helena-sc,4215554,1594026.3599999999,1221915,635.5766985645932,487.2069377990431,2508
matureia-pb,2509396,3774747.66,1422745.3800000001,635.3724389833361,239.47910789429392,5941
pires-ferreira-ce,2310951,6228672.74,2582837.1799999997,634.801543008561,263.23248878923766,9812
candido-rodrigues-sp,3510104,1790473.5099999998,1695820,634.0203647308781,600.5028328611897,2824
xavantina-sc,4219606,2742478.17,1512243.1400000001,633.6594662661737,349.4092282809612,4328
sao-borja-rs,4318002,42952823.949999996,36962873.39,633.6346248598571,545.2716319997639,67788
monte-do-carmo-to,1713601,4326401.59,2586177.39,633.1628259915118,378.48344650958586,6833
salvador-do-sul-rs,4316501,4991301.91,4330245.4399999995,632.6913309671695,548.8966206109773,7889
parana-to,1716208,6367386.72,1920695.24,632.2496991361335,190.71544434514945,10071
paudalho-pe,2610608,31122264.049999997,17127565.17,632.2450797359065,347.9444422549518,49225
cabralia-paulista-sp,3508306,3314795.23,2655237.55,632.2325443448408,506.434779706275,5243
tiete-sp,3554508,23535380.180000003,6147117.84,632.1956640163319,165.12081873858386,37228
sao-joao-do-cariri-pb,2514008,3161337.34,1021854.24,632.014662135146,204.28913234706118,5002
frei-gaspar-mg,3126802,4184932.38,2418814.29,631.8786622376566,365.2142971463083,6623
marcelino-ramos-rs,4311908,3415724.8999999994,1626976.5,631.8396041435441,300.95754716981133,5406
lajedao-ba,2918902,2116677.7600000002,1607350,631.2787831792425,479.3766776021473,3353
vere-pr,4128609,5305985.11,3992335,631.1389449268468,474.8822409896515,8407
fatima-to,1707553,2420840.02,826832.14,631.0844681960375,215.54539624608967,3836
central-ba,2907608,10926207.86,3904504.29,630.8434099307159,225.43327309468822,17320
nova-fatima-ba,2922730,5023692.17,4493584.5200000005,630.8001217980914,564.237132094425,7964
uniao-de-minas-mg,3170438,3175191.36,2509943,630.7491775923719,498.59813269765596,5034
lagoa-formosa-mg,3137502,10893803.28,6002010,629.9545064476955,347.07743017405886,17293
meridiano-sp,3529609,2647096.2399999998,1425791,629.8111444206519,339.23173923388055,4203
maurilandia-go,5213004,7367596.0600000005,3487915.69,628.7954305709653,297.67992574891184,11717
itaguaje-pr,4110904,2884680.45,2139401.77,628.6076378295926,466.2021725866202,4589
catas-altas-da-noruega-mg,3115409,2182512.46,935630,628.0611395683453,269.24604316546765,3475
jaguari-rs,4311106,7720844.45,6193567.07,627.9662017080115,503.7468133387556,12295
triunfo-potiguar-rn,2414456,2338868.65,1293034.3599999999,627.37892972103,346.84398068669526,3728
caraubas-pb,2504074,2464149.91,712839.46,627.1697403919572,181.43025197251208,3929
centralina-mg,3115805,6607406.309999999,5532927.81,627.1266429384965,525.1450085421412,10536
abdon-batista-sc,4200051,1757305.08,1516550,626.4902245989305,540.6595365418895,2805
ribeirao-pires-sp,3543303,74921668.29999998,24795677.740000002,626.2049772658886,207.2454760790345,119644
santa-izabel-do-oeste-pr,4123808,8354449.510000001,6857303.0200000005,625.9421225743613,513.7711111111112,13347
vargem-bonita-mg,3170602,1370078.65,711747.75,625.6066894977168,324.99897260273974,2190
virgolandia-mg,3171907,3730421.73,3528960.6,625.5947895354687,591.8095924870032,5963
arroio-do-sal-rs,4301057,4330590.5600000005,580553.6,624.9048427128428,83.77396825396825,6930
marizopolis-pb,2509156,3609669.1999999997,2379874.85,624.834550804916,411.9568720789337,5777
moema-mg,3142403,4462274.280000001,3816948.3600000003,624.5310398880338,534.2125066480056,7145
