_regional_saude_id,_regional_saude_nome,_quadrienio,vlr_investimento_sum,vlr_repasse_financiamento_sum,vlr_contrapartida_sum,_regional_saude_populacao_quadrienio,_regional_saude_frota_quadrienio,_regional_saude_vlr_investimento_por_hab,_regional_saude_vlr_repasse_financiamento_por_hab,_regional_saude_vlr_contrapartida_por_hab,_regional_saude_vlr_investimento_por_frota,_regional_saude_vlr_repasse_financiamento_por_frota,_regional_saude_vlr_contrapartida_por_frota
31077,João Pinheiro,2014-2017,6282210.16,5657525.9,624684.2599999999,74296,28746,84.55650586841823,76.14845886723377,8.40804700118445,218.5420635914562,196.81089195018438,21.731171641271825
31078,Congonhas,,5082419.160000002,4133289.42,949129.74,,,,,,,,
31078,Congonhas,2014-2017,4179613.5999999996,3626265,553348.6,124360,59204,33.60898681247989,29.159416211000323,4.449570601479575,70.596811026282,61.2503378150125,9.346473211269508
31079,Conselheiro Lafaiete,,15075231.889999999,13070766.66,2004465.2299999997,,,,,,,,
31079,Conselheiro Lafaiete,2018-2021,5116211.41,4616313.99,499897.42,187958,97421,27.219971536194258,24.560348535311082,2.659623000883176,52.51651502242843,47.38520431939726,5.131310703031174
31079,Conselheiro Lafaiete,2014-2017,4676915.369999999,4583450,93465.37000000001,186536,86825,25.072454485997337,24.57139640605567,0.5010580799416735,53.865999078606386,52.78951914771091,1.0764799308954796
31080,Peçanha/São João Evangelista,,5960515.98,5579382.590000001,381133.39,,,,,,,,
31080,Peçanha/São João Evangelista,2018-2021,5968733.9,5663240.26,305493.63999999996,57729,22838,103.39229676592355,98.10043929394239,5.291857471981152,261.3509895787722,247.97443996847358,13.376549610298623
31084,Montes Claros,2018-2021,7606331.49,7243718.140000001,362613.35,451590,225946,16.843445359728957,16.040475076950333,0.8029702827786266,33.664377727421595,32.059510413992726,1.6048673134288722
31086,Divinópolis,2018-2021,13835158.88,12772934.84,1062224.04,357499,202734,38.699853370219216,35.72858900304616,2.971264367173055,68.24291376878077,63.00341748300729,5.239496285773477
31087,Lagoa da Prata/Sto Ant do Monte,2018-2021,5245012,5108768.140000001,136243.86,130892,83187,40.07129541912416,39.03040781713169,1.0408876019924822,63.05086131246469,61.41305901162442,1.6378023008402753
31080,Peçanha/São João Evangelista,2014-2017,4549828.34,4417969.65,131858.69000000003,59107,19161,76.97613379125991,74.74528651428766,2.230847276972271,237.45255153697613,230.5709331454517,6.881618391524452
31081,Santa Maria do Suaçuí,,2848737.23,2759508.85,89228.38,,,,,,,,
31081,Santa Maria do Suaçuí,2018-2021,1844278.6700000002,1808127.1400000001,36151.53,29595,9220,62.317238384862314,61.09569657036662,1.2215418144956918,200.0302245119306,196.1092342733189,3.9209902386117137
31082,São Gotardo,2018-2021,2996205.35,2590346,405859.35,95081,62059,31.51213544241226,27.243571270811202,4.268564171601056,48.27994891957653,41.74005381975217,6.53989509982436
31085,Taiobeiras,2018-2021,8430873.629999999,8102121.5,328752.13,140703,59005,59.91964371761795,57.583146770147046,2.336496947470914,142.88405440216928,137.312456571477,5.571597830692315
31090,Lima Duarte,2018-2021,8837127.47,8487807.04,349320.43,70595,40718,125.1806426800765,120.23241079396557,4.948231886110914,217.03245419716097,208.4534368092735,8.57901738788742
31091,Cassia,2018-2021,3016682.62,2790451.33,226231.29,50748,23695,59.44436470402775,54.986429612989674,4.45793509103807,127.31304579025111,117.76540746993037,9.547638320320743
31081,Santa Maria do Suaçuí,2014-2017,2607897.4400000004,2528357.59,79539.85,30301,7621,86.06638196759184,83.44139104319989,2.6249909243919345,342.198850544548,331.761919695578,10.436930848969952
31082,São Gotardo,2014-2017,8090316.78,7837499.55,252817.23,95249,52296,84.93860072021754,82.28432371993406,2.6542770002834675,154.70240133088572,149.86805013767784,4.834351193207894
31082,São Gotardo,,8667179.440000001,7709440.06,957739.3800000001,,,,,,,,
31083,Bocaiúva,,8082627.55,7318439.4,764188.1499999999,,,,,,,,
