_normalized_mun_cod_ibge,_normalized_mun_slug,_quadrienio,vlr_investimento_sum,vlr_repasse_financiamento_sum,vlr_contrapartida_sum,_municipio_populacao_quadrienio,_municipio_frota_quadrienio,_vlr_investimento_por_hab,_vlr_repasse_financiamento_por_hab,_vlr_contrapartida_por_hab,_vlr_investimento_por_frota,_vlr_repasse_financiamento_por_frota,_vlr_contrapartida_por_frota
3128253,guaraciama-mg,2014-2017,296439.72,245850,50589.72,5001,1413,59.27608878224355,49.16016796640672,10.115920815836834,209.79456475583862,173.99150743099787,35.803057324840765
3128303,guaranesia-mg,,2406151.28,2155224,250927.28,,,,,,,,
3128303,guaranesia-mg,2014-2017,291474.66,291174.66,300,19378,10104,15.041524409123747,15.026042935287437,0.015481473836309217,28.847452494061756,28.81776128266033,0.029691211401425176
3128402,guarani-mg,,616372.4099999999,542100,74272.41,,,,,,,,
3128402,guarani-mg,2014-2017,525227.99,491700,33527.990000000005,9047,2447,58.05548690173538,54.34950812424008,3.705978777495303,214.6415978749489,200.93992644053944,13.701671434409484
3128501,guarara-mg,,1783769.38,1635211,148558.38,,,,,,,,
3128501,guarara-mg,2018-2021,942846.1399999999,891770.29,51075.85,3755,1748,251.0908495339547,237.488758988016,13.602090545938747,539.3856636155606,510.1660697940504,29.219593821510298
3128600,guarda-mor-mg,2018-2021,468761.33,461607.14,7154.19,6558,3012,71.47931229033242,70.38840195181459,1.0909103385178407,155.63125166002658,153.25602257636123,2.3752290836653387
3128709,guaxupe-mg,2018-2021,15990515.35,15185369.74,805145.61,52234,33301,306.1323151587089,290.71810966037447,15.414205498334418,480.18123629921024,456.0034155130477,24.177820786162577
3128501,guarara-mg,2014-2017,565393.5,552440,12953.5,3938,1472,143.5737684103606,140.28440832910107,3.2893600812595225,384.0988451086956,375.29891304347825,8.79993206521739
3128600,guarda-mor-mg,,1029366.4800000001,834900,194466.47999999998,,,,,,,,
3128907,guimarania-mg,2018-2021,620369.09,607062.14,13306.95,8168,4041,75.95116185112634,74.32200538687562,1.6291564642507346,153.5187057658995,150.22572135609997,3.292984409799555
3129004,guiricema-mg,2018-2021,290179.06,287306,2873.06,8296,5220,34.97818948891032,34.63187078109932,0.3463187078109932,55.589858237547894,55.03946360153257,0.5503946360153257
3129301,iapu-mg,2018-2021,650653.4299999999,622955,27698.43,11085,4228,58.69674605322507,56.198015336039695,2.498730717185386,153.89153973509931,147.3403500473037,6.551189687795648
3130408,ijaci-mg,2018-2021,384589.59,384205,384.59,6667,2699,57.68555422228889,57.62786860656967,0.05768561571921404,142.49336420896628,142.3508706928492,0.1424935161170804
3128600,guarda-mor-mg,2014-2017,247080.7,245850,1230.7,6736,2397,36.68062648456057,36.4979216152019,0.18270486935866984,103.07914059240719,102.5657071339174,0.513433458489779
3128709,guaxupe-mg,,2725169.6599999997,2535050,190119.66,,,,,,,,
3128808,guidoval-mg,2018-2021,1508331.2,1498050.1400000001,10281.060000000001,7026,3763,214.67850839738114,213.21522060916598,1.463287788215201,400.8321020462397,398.0999574807335,2.7321445655062453
3128709,guaxupe-mg,2014-2017,5025195.7299999995,4490150,535045.73,52294,30352,96.09507266608023,85.86357899567828,10.231493670401958,165.563907814971,147.9358856088561,17.628022206114917
3128808,guidoval-mg,,983390,876110,107280,,,,,,,,
3129509,ibia-mg,2018-2021,1448227.31,1394757,53470.31,25511,11158,56.76873936733174,54.67276860961938,2.0959707577123594,129.79273256856067,125.00062735257215,4.792105215988528
3130051,icarai-de-minas-mg,2018-2021,1342738,1340341,2397,12200,2059,110.0604918032787,109.86401639344263,0.19647540983606557,652.13113161729,650.9669742593492,1.164157357940748
3130101,igarape-mg,2018-2021,1615258.1099999999,1288273.81,326984.3,44561,22825,36.24824644868831,28.910343349565764,7.337903099122551,70.76705848849944,56.44134983570646,14.32570865279299
3128808,guidoval-mg,2014-2017,1347330.9,1329550,17780.899999999998,7300,3302,184.56587671232876,182.13013698630138,2.4357397260273967,408.03479709267106,402.6499091459721,5.38488794669897
3128907,guimarania-mg,,9778648.139999999,9416350,362298.14,,,,,,,,
3129004,guiricema-mg,2014-2017,251535.55,245850,5685.55,8714,4762,28.865681661693824,28.213220105577232,0.652461556116594,52.821409071818564,51.62746745065099,1.1939416211675766
3129103,gurinhata-mg,,5338817.75,5224900,113917.75,,,,,,,,
3129103,gurinhata-mg,2018-2021,1591049.48,1562062.1400000001,28987.34,5516,2136,288.4426178390138,283.1874800580131,5.255137781000725,744.8733520599251,731.3025,13.570852059925095
3129103,gurinhata-mg,2014-2017,2313354.73,2222450,90904.73,5959,2011,388.21190300385973,372.9568719583823,15.255031045477429,1150.350437593237,1105.1466931874688,45.20374440576827
3129202,heliodora-mg,,217083.69,172500,44583.69,,,,,,,,
3129202,heliodora-mg,2018-2021,1241876.4,1205418.3399999999,36458.06,6623,2740,187.5096481956817,182.0048829835422,5.504765212139514,453.23956204379556,439.93370072992695,13.305861313868613
3129202,heliodora-mg,2014-2017,655241.46,615325,39916.46,6561,2274,99.86914494741654,93.7852461515013,6.083898795915257,288.14488126649076,270.59146877748464,17.553412489006156
3129301,iapu-mg,,2127569.35,1964154,163415.34999999998,,,,,,,,
3129400,ibertioga-mg,,832262.9299999999,754998.02,77264.91,,,,,,,,
3129400,ibertioga-mg,2018-2021,1232915.29,1198875,34040.29,4999,1900,246.6323844768954,239.8229645929186,6.809419883976796,648.9027842105263,630.9868421052631,17.91594210526316
3129707,ibiraci-mg,2018-2021,779471.78,703961.14,75510.64000000001,14128,5739,55.17212485843715,49.82737400906002,5.3447508493771245,135.8201393971075,122.66268339431957,13.157456002787944
3129400,ibertioga-mg,2014-2017,504747.44,493100,11647.44,5150,1447,98.00921165048544,95.74757281553399,2.2616388349514565,348.8233863165169,340.7740152038701,8.049371112646856
3129509,ibia-mg,,2929213.36,2695266.2800000003,233947.08000000002,,,,,,,,
3129509,ibia-mg,2014-2017,946197.0700000001,935350,10847.07,25100,9648,37.69709442231076,37.264940239043824,0.4321541832669323,98.07183561359868,96.94755389718077,1.1242817164179104
3129608,ibiai-mg,,2324679.2199999997,2209507.2199999997,115172.00000000001,,,,,,,,
3129657,ibiracatu-mg,,455636.91000000003,442250,13386.91,,,,,,,,
3129707,ibiraci-mg,,2781147.8499999996,2643771.14,137376.71,,,,,,,,
3129806,ibirite-mg,,7943421.99,6691300,1252121.99,,,,,,,,
3129905,ibitiura-de-minas-mg,,150000,146950,3050,,,,,,,,
3129905,ibitiura-de-minas-mg,2018-2021,473386.7,461713.14,11673.56,3497,1973,135.36937374892764,132.03120960823563,3.3381641406920215,239.93243791180944,234.0157830714648,5.916654840344653
3130002,ibituruna-mg,,975144.68,885200,89944.68000000001,,,,,,,,
3130051,icarai-de-minas-mg,,1121140.1600000001,1014800,106340.16,,,,,,,,
3130200,igaratinga-mg,2018-2021,2739912.58,2686439,53473.58,11146,5646,245.82025659429394,241.02269872600036,4.797557868293558,485.2838434289763,475.81278781438186,9.471055614594404
3130507,ilicinea-mg,2018-2021,483969.51,481104,2865.51,12511,7207,38.68351930301335,38.454480057549354,0.2290392454639917,67.1527001526294,66.75509920910226,0.39760094352712644
3130051,icarai-de-minas-mg,2014-2017,360368.25,245850,114518.25,11835,1766,30.44936628643853,20.773130544993663,9.676235741444867,204.05903171007927,139.21291053227634,64.84612117780294
3130101,igarape-mg,,5772769.82,4824016.390000001,948753.4299999999,,,,,,,,
3130101,igarape-mg,2014-2017,387984.54000000004,245850,142134.54,41127,16162,9.433815741483699,5.977824786636516,3.4559909548471808,24.005973270634826,15.211607474322484,8.794365796312338
3130200,igaratinga-mg,,1113168.06,1047030,66138.06,,,,,,,,
3130309,iguatama-mg,2018-2021,239000,238750,250,7901,3662,30.249335527148464,30.21769396278952,0.03164156435894191,65.26488257782633,65.19661387220098,0.06826870562534135
3130200,igaratinga-mg,2014-2017,1342997.79,1232050,110947.79,10547,4798,127.33457760500616,116.81520811605196,10.519369488954204,279.907834514381,256.7840766986244,23.123757815756562
3130309,iguatama-mg,,926924.96,882540,44384.96,,,,,,,,
3130309,iguatama-mg,2014-2017,746317,740517,5800,8172,3256,91.32611355849241,90.61637298091043,0.7097405775819873,229.21283783783784,227.43151105651106,1.7813267813267812
3130408,ijaci-mg,2014-2017,840007.8200000001,737550,102457.81999999999,6460,2303,130.03217027863778,114.171826625387,15.860343653250773,364.7450369083804,320.25618758141553,44.488849326964825
3130408,ijaci-mg,,239856,238856,1000,,,,,,,,
3130507,ilicinea-mg,,695127.4,615307.14,79820.26,,,,,,,,
3130556,imbe-de-minas-mg,,1238005.0499999998,1110300,127705.05000000002,,,,,,,,
3130556,imbe-de-minas-mg,2018-2021,263327.85000000003,222857.14,40470.71,6976,2541,37.747684919724776,31.946264334862388,5.801420584862385,103.63158205430933,87.70450216450217,15.927079889807162
3130606,inconfidentes-mg,2018-2021,1006466.67,986491.67,19975,7387,3948,136.248364694734,133.54428996886423,2.7040747258697713,254.93076747720366,249.87124366767983,5.059523809523809
3130655,indaiabira-mg,2018-2021,739526.19,684464.28,55061.91,7328,1872,100.91787527292576,93.40396834061136,7.513906932314411,395.0460416666666,365.63262820512824,29.413413461538465
3130705,indianopolis-mg,2018-2021,355400.8,316375,39025.8,7009,2683,50.706348979883,45.13839349407904,5.567955485803966,132.46395825568393,117.91837495341036,14.545583302273576
3131901,itabirito-mg,2018-2021,228428.56000000003,222857.14,5571.42,52996,31850,4.310298135708356,4.205169069363726,0.10512906634462979,7.172011302982733,6.997084458398745,0.17492684458398744
3130556,imbe-de-minas-mg,2014-2017,283978.75,283694.75,284,6899,2196,41.16230613132338,41.12114074503551,0.041165386287867804,129.31637067395263,129.1870446265938,0.12932604735883424
3130606,inconfidentes-mg,,337500.96,247000,90500.96,,,,,,,,
3130655,indaiabira-mg,,1252379.7000000002,1178200,74179.7,,,,,,,,
3131000,inhauma-mg,2018-2021,279580.2,238856,40724.2,6352,2176,44.01451511335013,37.603274559193956,6.411240554156171,128.48354779411764,109.76838235294117,18.71516544117647
3131703,itabira-mg,2018-2021,710818.1799999999,552341.4299999999,158476.75,121717,62012,5.839925236409047,4.537915246021508,1.3020099903875384,11.46259078887957,8.907008804747468,2.5555819841321035
3130655,indaiabira-mg,2014-2017,748285.31,737550,10735.31,7524,1539,99.45312466772994,98.02631578947368,1.4268088782562467,486.21527615334634,479.2397660818713,6.975510071474983
3130705,indianopolis-mg,,694265.74,676104,18161.74,,,,,,,,
3130804,ingai-mg,,272614.85,202527.4,70087.45,,,,,,,,
3130903,inhapim-mg,2018-2021,1210698.5899999999,1209427.43,1271.1599999999999,24020,12320,50.40377144046627,50.35085054121565,0.05292089925062447,98.27098944805194,98.16781087662338,0.10317857142857141
3131109,inimutaba-mg,2018-2021,865521.46,700463.14,165058.32,7605,2427,113.80952794214332,92.10560683760684,21.70392110453649,356.62194478780384,288.6127482488669,68.00919653893696
3131307,ipatinga-mg,2018-2021,557967.9,485603.22,72364.68,267333,149099,2.087164323147535,1.8164731626847415,0.27069116046279357,3.7422645356441024,3.2569180209122797,0.48534651473182244
3131406,ipiacu-mg,2018-2021,1964816.27,1697136.19,267680.07999999996,4229,1933,464.6054078978482,401.30910144242137,63.2963064554268,1016.4595292291774,877.9804397309881,138.47908949818932
3130804,ingai-mg,2014-2017,590428.73,491700,98728.73000000001,2785,693,212.00313464991024,176.55296229802514,35.4501723518851,851.9895093795094,709.5238095238095,142.46569985569988
3130903,inhapim-mg,,742634.1,607650,134984.1,,,,,,,,
3130903,inhapim-mg,2014-2017,2214059.2,2190542.04,23517.16,24792,10713,89.3053888351081,88.35681026137463,0.9485785737334624,206.67032577242605,204.47512741528985,2.1951983571361895
3131000,inhauma-mg,,469820.44,441550,28270.44,,,,,,,,
3131000,inhauma-mg,2014-2017,346283.49,291803.89,54479.6,6240,1857,55.494149038461536,46.76344391025641,8.730705128205129,186.47468497576736,157.1372590199246,29.337425955842757
3131109,inimutaba-mg,,1340965.81,1246926.19,94039.62,,,,,,,,
3131158,ipaba-mg,2018-2021,2988848.52,2905877.29,82971.23000000001,18926,4532,157.92288492021558,153.53890362464335,4.383981295572229,659.4987908208296,641.190928949691,18.307861871138574
3131109,inimutaba-mg,2014-2017,1200758.7200000002,1131750,69008.72,7489,2089,160.33632260648955,151.12164507944985,9.214677527039658,574.8007276208714,541.7663954044998,33.03433221637147
3131158,ipaba-mg,,3050208.21,2739914.87,310293.33999999997,,,,,,,,
3131208,ipanema-mg,2018-2021,1262514,1249514,13000,20133,10627,62.708687229921026,62.06298117518502,0.6457060547360055,118.80248423826103,117.57918509457043,1.2232991436905993
3131604,irai-de-minas-mg,2018-2021,848770.4000000001,845918.14,2852.26,7067,4001,120.10335361539552,119.69975095514363,0.40360266025187497,212.13956510872285,211.4266783304174,0.7128867783054237
3131802,itabirinha-mg,2018-2021,2516508.92,2421865.62,94643.3,11637,5849,216.25065910458022,208.11769528228925,8.132963822290968,430.2460112839802,414.064903402291,16.18110788168918
3131158,ipaba-mg,2014-2017,532394.81,491700,40694.81,18375,3436,28.973867210884357,26.759183673469387,2.214683537414966,154.94610302677535,143.1024447031432,11.84365832363213
3131208,ipanema-mg,,3133369.1799999997,2953900.4,179468.78,,,,,,,,
3131208,ipanema-mg,2014-2017,702392.37,689500,12892.37,19736,9153,35.58939856100527,34.93615727604378,0.6532412849614917,76.73903310390035,75.33049273462252,1.4085403692778324
3131307,ipatinga-mg,,5051610.04,4605959.3100000005,445650.73000000004,,,,,,,,
3132404,itajuba-mg,2018-2021,22889269.01,21557738.51,1331530.5,97782,48496,234.0846884907243,220.46735094393654,13.617337546787752,471.9826173292643,444.52611576212473,27.456501567139558
3131307,ipatinga-mg,2014-2017,1573103.2200000002,1527350,45753.22,261203,138346,6.022531211356685,5.847367756113061,0.17516345524362278,11.370789325314792,11.040073439058592,0.33071588625619824
3131406,ipiacu-mg,,1083080.8,931850,151230.8,,,,,,,,
3131505,ipuiuna-mg,,3586724.2800000003,3487289,99435.28000000001,,,,,,,,
3131604,irai-de-minas-mg,,1618865.42,1374703.18,244162.24,,,,,,,,
3132107,itacarambi-mg,2018-2021,242158.31,238750,3408.31,18175,6009,13.323703438789545,13.13617606602476,0.1875273727647868,40.29926942918955,39.73206856382094,0.5672008653686137
3132305,itaipe-mg,2018-2021,984076.4099999999,975964.28,8112.129999999999,12910,3556,76.22590317583268,75.59754298993029,0.6283601859024012,276.73689820022497,274.45564679415077,2.2812514060742406
3131604,irai-de-minas-mg,2014-2017,300216.68,295300,4916.68,6969,3382,43.078875017936575,42.373367771559764,0.7055072463768116,88.76897693672383,87.31519810762862,1.45377882909521
3131703,itabira-mg,2014-2017,315819.03,245850,69969.03,119285,55092,2.647600536530159,2.061030305570692,0.5865702309594668,5.732575147026792,4.462535395338707,1.2700397516880855
3131802,itabirinha-mg,,1196849.13,1065750,131099.13,,,,,,,,
3131802,itabirinha-mg,2014-2017,1089045.68,1082300,6745.680000000001,11498,4662,94.71609671247172,94.12941381109758,0.5866829013741521,233.60053196053195,232.15358215358216,1.4469498069498072
3131901,itabirito-mg,,4861419.579999999,4649900,211519.58,,,,,,,,
3132008,itacambira-mg,,1814450.31,1752971,61479.31,,,,,,,,
3132107,itacarambi-mg,,2836922.34,2763001.5,73920.84,,,,,,,,
3132206,itaguara-mg,2018-2021,955996,955000,996,13510,8921,70.7621021465581,70.68837897853442,0.07372316802368616,107.162425737025,107.05077906064342,0.11164667638157157
3132107,itacarambi-mg,2014-2017,899714.9,885900,13814.900000000001,18443,4802,48.78354389199154,48.03448462831427,0.749059263677276,187.36253644314868,184.4856309870887,2.8769054560599754
3132206,itaguara-mg,,2007662.74,1769969,237693.74000000005,,,,,,,,
3132206,itaguara-mg,2014-2017,1328624.24,1217655.62,110968.62,13329,7855,99.67921374446695,91.35386150498913,8.32535223947783,169.14376066199873,155.0166288987906,14.127131763208148
3132305,itaipe-mg,,986078.1,943810,42268.1,,,,,,,,
3132305,itaipe-mg,2014-2017,545595.6,541150,4445.6,12725,2771,42.875882121807464,42.52652259332024,0.3493595284872299,196.8948394081559,195.29050884157343,1.6043305665824614
3132404,itajuba-mg,,6440784.38,5464800,975984.38,,,,,,,,
3132404,itajuba-mg,2014-2017,999471.7,987600,11871.7,97000,44563,10.303831958762887,10.181443298969072,0.12238865979381444,22.428285797634807,22.16188317662635,0.26640262100845996
3132503,itamarandiba-mg,,493122.3,443350,49772.299999999996,,,,,,,,
3132503,itamarandiba-mg,2018-2021,287596,287306,290,35130,18125,8.186621121548534,8.17836606888699,0.00825505266154284,15.86736551724138,15.85136551724138,0.016
3132909,itamogi-mg,2018-2021,1225355.01,1201065,24290.01,10122,6445,121.05858624777711,118.65886188500296,2.399724362774155,190.12490457719161,186.35608999224206,3.768814584949573
3133600,itapeva-mg,2018-2021,1035579.57,1006460,29119.57,9976,6019,103.80709402566158,100.88813151563753,2.9189625100240577,172.05176441269313,167.21382289416846,4.837941518524672
3132503,itamarandiba-mg,2014-2017,255068.64,245850,9218.64,34661,13872,7.358952136406913,7.092986353538559,0.2659657828683535,18.387301038062283,17.722750865051903,0.6645501730103806
3132602,itamarati-de-minas-mg,,143648.5,110000,33648.5,,,,,,,,
3132800,itambe-do-mato-dentro-mg,2018-2021,789703.78,764806,24897.78,2032,744,388.63375,376.380905511811,12.252844488188975,1061.429811827957,1027.965053763441,33.464758064516126
3133006,itamonte-mg,2018-2021,1394202.82,1368857.1400000001,25345.68,15844,8563,87.99563367836406,86.39593158293361,1.5997020954304468,162.81709914749504,159.8571925726965,2.959906574798552
3132602,itamarati-de-minas-mg,2014-2017,263243.09,245850,17393.09,4362,1345,60.349172397982585,56.36176066024759,3.987411737734984,195.71976951672863,182.78810408921933,12.931665427509294
3132701,itambacuri-mg,,2870388.17,2847809,22579.17,,,,,,,,
3132701,itambacuri-mg,2018-2021,986079.06,813468,172611.06,23207,6764,42.49058732279054,35.052699616495026,7.437887706295514,145.78342105263158,120.26434062684802,25.51908042578356
3133105,itanhandu-mg,2018-2021,2076066.52,2001818.1400000001,74248.38,15511,8393,133.84478885951904,129.05796789375282,4.786820965766231,247.35690694626476,238.5104420350292,8.846464911235554
3133303,itaobim-mg,2018-2021,289468.77,287306,2162.77,20997,6590,13.786196599514216,13.683192837071962,0.10300376244225365,43.925458270106226,43.597268588770866,0.3281896813353566
3133402,itapagipe-mg,2018-2021,1496740.46,1480250,16490.46,15511,7498,96.49542002449874,95.43227387015666,1.0631461543420797,199.61862630034676,197.4193118164844,2.1993144838623633
3133501,itapecerica-mg,2018-2021,799907.49,795857.14,4050.35,21760,10040,36.76045450367647,36.574317095588235,0.18613740808823528,79.67206075697212,79.26863944223108,0.4034213147410359
3134202,ituiutaba-mg,2018-2021,5597844.74,5514834.27,83010.47,105818,66812,52.900685516641786,52.116220964297185,0.7844645523445917,83.7850197569299,82.54257124468657,1.2424485122433095
3132701,itambacuri-mg,2014-2017,756987.94,741917,15070.939999999999,23637,5796,32.025550619791005,31.3879510936244,0.6375995261666032,130.60523464458245,128.00500345065564,2.600231193926846
3132800,itambe-do-mato-dentro-mg,2014-2017,276066,275789,277,2207,624,125.08654281830539,124.96103307657454,0.12550974173085636,442.41346153846155,441.96955128205127,0.4439102564102564
3132909,itamogi-mg,,6879530.39,6444723,434807.39,,,,,,,,
3132909,itamogi-mg,2014-2017,790873.2599999999,737550,53323.26,10501,5607,75.3140900866584,70.23616798400153,5.07792210265689,141.05105403959334,131.54093097913324,9.51012306046014
3133006,itamonte-mg,,1155797.71,1128250,27547.71,,,,,,,,
3133105,itanhandu-mg,,1101205,993950,107255.00000000001,,,,,,,,
3133105,itanhandu-mg,2014-2017,1329548.77,1328150,1398.77,15290,7238,86.95544604316547,86.86396337475475,0.09148266841072597,183.69007598784194,183.49682232660956,0.19325366123238463
3133204,itanhomi-mg,,889385.12,845250,44135.119999999995,,,,,,,,
3133204,itanhomi-mg,2018-2021,2195147.6599999997,2180582.19,14565.47,12259,5763,179.0641699975528,177.87602496125297,1.1881450362998613,380.9036369946208,378.37622592399794,2.5274110706229393
3133204,itanhomi-mg,2014-2017,641463.8799999999,640822.4099999999,641.47,12394,4783,51.756001290947225,51.70424479586896,0.05175649507826368,134.11329291239807,133.979178339954,0.13411457244407277
3133303,itaobim-mg,,1408026.85,1325490,82536.85,,,,,,,,
3133907,itaverava-mg,2018-2021,867073.35,703961.14,163112.21000000002,5321,2041,162.95308212741966,132.2986543882729,30.65442773914678,424.8277070063694,344.90991670749634,79.91779029887311
3133303,itaobim-mg,2014-2017,246095.87,245850,245.87,21559,5407,11.414994665800826,11.403590147966046,0.011404517834778978,45.51430922877751,45.46883669317551,0.04547253560199741
3133402,itapagipe-mg,,391405.92,287600,103805.92,,,,,,,,
3134103,itueta-mg,2018-2021,720700,719960,740,6074,2386,118.65327625946658,118.531445505433,0.12183075403358577,302.0536462699078,301.74350377200335,0.3101424979044426
3133402,itapagipe-mg,2014-2017,590236.0700000001,494667,95569.07,15041,6451,39.24181038494781,32.88790638920285,6.353903995744965,91.49528290187568,76.68066966361805,14.814613238257635
3133501,itapecerica-mg,,1073799.5499999998,1017950,55849.549999999996,,,,,,,,
3133758,itau-de-minas-mg,2018-2021,1315261.8900000001,1280328.19,34933.7,16286,8415,80.76027815301487,78.6152640304556,2.145014122559253,156.2996898395722,152.14832917409387,4.151360665478312
3133501,itapecerica-mg,2014-2017,875369.0800000001,787000,88369.08,22158,8659,39.50578030508169,35.51764599693113,3.9881343081505554,101.09355352812103,90.88809331331562,10.205460214805404
3133600,itapeva-mg,,832204.0599999999,667900,164304.06,,,,,,,,
3134004,itinga-mg,2018-2021,463952.2,461713.14,2239.06,15053,2958,30.82124493456454,30.67249983392015,0.1487451006443898,156.84658553076403,156.08963488843813,0.7569506423258958
3134301,itumirim-mg,2018-2021,1275076.6,1197566,77510.6,5978,2519,213.29484777517567,200.3288725326196,12.96597524255604,506.183644303295,475.4132592298531,30.770385073441844
3133600,itapeva-mg,2014-2017,263854.58,245850,18004.58,9618,5027,27.433414431274695,25.561447286338115,1.8719671449365773,52.487483588621444,48.905908096280086,3.581575492341357
3133709,itatiaiucu-mg,,2009857.42,1775400,234457.42,,,,,,,,
3133758,itau-de-minas-mg,,962105.0800000001,767220,194885.08000000002,,,,,,,,
3133758,itau-de-minas-mg,2014-2017,313887.65,245850,68037.65,16082,7678,19.51794863822908,15.287277701778386,4.23067093645069,40.88143396717896,32.02005730659026,8.861376660588695
3133808,itauna-mg,,6765048.160000001,5368065.220000001,1396982.9400000002,,,,,,,,
3133808,itauna-mg,2018-2021,3293589.64,3209757.23,83832.41,94455,60613,34.86940490180509,33.98186681488539,0.8875380869196973,54.33800735815749,52.95493095540561,1.383076402751885
3133808,itauna-mg,2014-2017,2891120.1100000003,2421511.54,469608.57000000007,92696,50783,31.189265016829207,26.123150297747475,5.06611471908173,56.93086485634957,47.68350707914066,9.24735777720891
3133907,itaverava-mg,,302125.63,294600,7525.629999999999,,,,,,,,
3133907,itaverava-mg,2014-2017,250002,245850,4152,5690,1705,43.937082601054485,43.20738137082601,0.729701230228471,146.62873900293255,144.19354838709677,2.435190615835777
3134004,itinga-mg,,1822777.94,1694967.19,127810.75,,,,,,,,
3134004,itinga-mg,2014-2017,493689.95999999996,491700,1989.9599999999998,15147,2377,32.593250148544264,32.46187363834423,0.1313765102000396,207.69455616323094,206.8573832562053,0.8371729070256625
3134103,itueta-mg,,563833.5399999999,538650,25183.54,,,,,,,,
3134202,ituiutaba-mg,2014-2017,11857983.68,11304550,553433.6799999999,104526,60057,113.4453024127968,108.1506036775539,5.294698735242905,197.44548811961968,188.23034783622225,9.215140283397439
3134202,ituiutaba-mg,,5878854.779999999,4683900,1194954.78,,,,,,,,
3134301,itumirim-mg,,927646.1499999999,846000,81646.15,,,,,,,,
3134301,itumirim-mg,2014-2017,549839.37,491700,58139.37,6213,2184,88.4982085948817,79.1405118300338,9.3576967648479,251.7579532967033,225.13736263736263,26.62059065934066
3134400,iturama-mg,,17451011.44,16318720,1132291.44,,,,,,,,
3134400,iturama-mg,2018-2021,27096299.62,23354269.2,3742030.42,40101,24547,675.7013446048727,582.3862048327971,93.31513977207551,1103.853815944922,951.4103230537336,152.44349289118833
3134509,itutinga-mg,2018-2021,1645717.6,1538651,107066.6,3749,1838,438.97508668978395,410.4163777007202,28.558708989063753,895.3849836779108,837.133297062024,58.25168661588684
3134806,jacui-mg,2018-2021,516139.69,461607.14,54532.55,7695,5718,67.07468356075374,59.98793242365172,7.086751137102015,90.2657729975516,80.72877579573277,9.536997201818819
3135001,jaguaracu-mg,2018-2021,248773.86,238856,9917.86,3151,1163,78.95076483655981,75.80323706759759,3.1475277689622345,213.9070163370593,205.37919174548583,8.527824591573518
3135076,jampruca-mg,2018-2021,527297.99,526059,1238.99,5453,969,96.69869613057033,96.47148358701632,0.22721254355400697,544.1671723426213,542.8885448916409,1.278627450980392
3136009,joaima-mg,2018-2021,248818.73,238856,9962.73,15476,3595,16.077715818040836,15.433962264150944,0.643753553889894,69.21244228094577,66.44116828929069,2.771273991655076
3134400,iturama-mg,2014-2017,3737384.4799999995,3500518.74,236865.74000000002,38484,21476,97.115281155805,90.96036638603056,6.154914769774452,174.02609796982676,162.99677500465637,11.029322965170424
3134509,itutinga-mg,,207824.66999999998,196400,11424.67,,,,,,,,
3134707,jacinto-mg,2018-2021,740818.77,716356,24462.77,12320,2575,60.13139366883117,58.14577922077922,1.985614448051948,287.69660970873787,278.1965048543689,9.500104854368931
3134905,jacutinga-mg,2018-2021,1080650.18,958604,122046.18,26538,15828,40.72085989901274,36.12193835255106,4.5989215464616775,68.27458807177155,60.56381096790498,7.710777103866565
3135050,jaiba-mg,2018-2021,1360427.95,1349148.29,11279.66,39850,15558,34.138718946047675,33.85566599749059,0.28305294855708907,87.44234156061191,86.71733449029439,0.7250070703175215
3135803,jequitinhonha-mg,2018-2021,1022393.1799999999,1002962,19431.18,25555,5837,40.007559381725684,39.24719233026805,0.7603670514576404,175.1573034092856,171.8283364742162,3.328966935069385
3134509,itutinga-mg,2014-2017,383243.81,245850,137393.81,3926,1431,97.61686449312278,62.62098828323994,34.99587620988283,267.8153808525507,171.80293501048217,96.01244584206849
3134608,jaboticatubas-mg,,2600934.12,2182710,418224.12,,,,,,,,
3134608,jaboticatubas-mg,2018-2021,1280267.4500000002,1113821.43,166446.02,20683,8460,61.89950442392304,53.85202485132717,8.04747957259585,151.3318498817967,131.6573794326241,19.674470449172574
3135506,jequeri-mg,2018-2021,1010560.02,960019,50541.02,12246,5476,82.5216413522783,78.39449616201209,4.1271451902662095,184.54346603360116,175.31391526661798,9.229550766983198
3134608,jaboticatubas-mg,2014-2017,2421235.74,2175890,245345.74,19545,7307,123.88005832693784,111.3271936556664,12.552864671271424,331.3583878472698,297.78157930751337,33.5768085397564
3134707,jacinto-mg,,687284.09,676390,10894.09,,,,,,,,
3134806,jacui-mg,,1635134.62,1521750,113384.62000000001,,,,,,,,
3135209,januaria-mg,2018-2021,1053400.1099999999,986283.4299999999,67116.68,67958,25678,15.500752082168397,14.513132081579798,0.9876200005885988,41.02344847729574,38.40966703014253,2.6137814471532046
3135902,jesuania-mg,2018-2021,604211.5800000001,487050,117161.58,4774,2235,126.56296187683286,102.02136573104315,24.541596145789693,270.3407516778524,217.91946308724832,52.42128859060403
3134806,jacui-mg,2014-2017,776002.21,740517,35485.21,7809,4926,99.37280189524907,94.82865923933922,4.544142655909847,157.5319143321153,150.32825822168087,7.203656110434429
3134905,jacutinga-mg,,350234.2,294600,55634.200000000004,,,,,,,,
3135050,jaiba-mg,,9050868.570000002,8348143.54,702725.03,,,,,,,,
